Ligand,Receptor,Ligand.Cluster,Receptor.Cluster,isReceptor_fst,isReceptor_scn,MeanLR
CD14,ITGB1,MSC,Megakaryocyte,True,True,2.531
LAMB1,ITGA1,Neural,MSC,False,True,2.436
LAMB1,ITGA1,MSC,Neural,False,True,2.377
LAMB1,ITGA1,MSC,MSC,False,True,2.7
LAMB1,ITGA1,MSC,Fibroblast,False,True,2.377
LAMB1,ITGA1,Fibroblast,MSC,False,True,2.436
LAMB1,ITGA1,Myeloid,MSC,False,True,2.436
SLC3A2,GP9,MSC,Megakaryocyte,False,False,2.226
SLC3A2,GP9,Fibroblast,Neural,False,False,2.231
SLC3A2,GP9,Fibroblast,MSC,False,False,2.231
SLC3A2,GP9,Fibroblast,Megakaryocyte,False,False,2.314
SLC3A2,GP9,Fibroblast,Myeloid,False,False,2.231
SLC3A2,GP9,Megakaryocyte,Megakaryocyte,False,False,2.261
COL1A2,ITGA1,MSC,Neural,False,True,2.591
COL1A2,ITGA1,MSC,MSC,False,True,2.915
COL1A2,ITGA1,MSC,Fibroblast,False,True,2.591
COL1A2,ITGA1,MSC,Megakaryocyte,False,True,2.591
COL1A2,ITGA1,Fibroblast,MSC,False,True,2.7560000000000002
COL1A2,ITGA1,Fibroblast,Fibroblast,False,True,2.432
COL6A1,ITGA1,MSC,Neural,False,True,2.496
COL6A1,ITGA1,MSC,MSC,False,True,2.819
COL6A1,ITGA1,MSC,Fibroblast,False,True,2.496
COL6A1,ITGA1,Fibroblast,Neural,False,True,2.5
COL6A1,ITGA1,Fibroblast,MSC,False,True,2.824
COL6A1,ITGA1,Fibroblast,Fibroblast,False,True,2.5
COL5A2,ITGB1,Neural,MSC,False,True,2.4659999999999997
COL5A2,ITGB1,MSC,MSC,False,True,2.645
COL5A2,ITGB1,Fibroblast,MSC,False,True,2.591
COL5A2,ITGB1,Megakaryocyte,MSC,False,True,2.4659999999999997
COL5A2,ITGB1,MSC,Fibroblast,False,True,2.49
COL5A2,ITGB1,Fibroblast,Fibroblast,False,True,2.436
LRPAP1,SORL1,MSC,Neural,False,True,2.384
LRPAP1,SORL1,MSC,MSC,False,True,2.384
LRPAP1,SORL1,MSC,Fibroblast,False,True,2.384
LRPAP1,SORL1,MSC,Megakaryocyte,False,True,2.532
LRPAP1,SORL1,MSC,Myeloid,False,True,2.384
LRPAP1,SORL1,Myeloid,Megakaryocyte,False,True,2.656
LTF,GP9,Neural,Megakaryocyte,False,False,2.162
LTF,GP9,Myeloid,Neural,False,False,3.5789999999999997
LTF,GP9,Myeloid,MSC,False,False,3.5789999999999997
LTF,GP9,Myeloid,Fibroblast,False,False,3.5789999999999997
LTF,GP9,Myeloid,Megakaryocyte,False,False,3.662
LTF,GP9,Myeloid,Myeloid,False,False,3.5789999999999997
TGM2,ITGA4,Fibroblast,Neural,False,True,2.469
TGM2,ITGA4,Fibroblast,MSC,False,True,2.469
TGM2,ITGA4,Fibroblast,Fibroblast,False,True,2.469
TGM2,ITGA4,MSC,Megakaryocyte,False,True,2.613
TGM2,ITGA4,Fibroblast,Megakaryocyte,False,True,2.9019999999999997
TGM2,ITGA4,Fibroblast,Myeloid,False,True,2.895
FN1,ITGB1,MSC,MSC,False,True,2.6069999999999998
FN1,ITGB1,Fibroblast,Neural,False,True,2.6719999999999997
FN1,ITGB1,Fibroblast,MSC,False,True,3.127
FN1,ITGB1,Fibroblast,Fibroblast,False,True,2.972
FN1,ITGB1,Fibroblast,Megakaryocyte,False,True,2.8489999999999998
FN1,ITGB1,Fibroblast,Myeloid,False,True,2.6719999999999997
TNC,ITGB1,MSC,Neural,False,True,2.477
TNC,ITGB1,MSC,MSC,False,True,2.932
TNC,ITGB1,Fibroblast,MSC,False,True,2.424
TNC,ITGB1,Megakaryocyte,MSC,False,True,2.424
TNC,ITGB1,MSC,Fibroblast,False,True,2.7769999999999997
TNC,ITGB1,MSC,Megakaryocyte,False,True,2.654
VCAN,ITGA4,MSC,Neural,False,True,2.9539999999999997
VCAN,ITGA4,MSC,MSC,False,True,2.9539999999999997
VCAN,ITGA4,MSC,Fibroblast,False,True,2.9539999999999997
VCAN,ITGA4,MSC,Megakaryocyte,False,True,3.386
VCAN,ITGA4,MSC,Myeloid,False,True,3.38
VCAN,ITGA4,Fibroblast,Megakaryocyte,False,True,2.541
FN1,PLAUR,Neural,MSC,False,True,2.469
FN1,PLAUR,MSC,MSC,False,True,2.698
FN1,PLAUR,Fibroblast,Neural,False,True,2.758
FN1,PLAUR,Fibroblast,MSC,False,True,3.219
FN1,PLAUR,Fibroblast,Fibroblast,False,True,2.758
FN1,PLAUR,Fibroblast,Megakaryocyte,False,True,2.758
HSPG2,ITGB1,Neural,MSC,False,True,2.447
HSPG2,ITGB1,MSC,MSC,False,True,2.677
HSPG2,ITGB1,Fibroblast,MSC,False,True,2.559
HSPG2,ITGB1,Megakaryocyte,MSC,False,True,2.447
HSPG2,ITGB1,MSC,Fibroblast,False,True,2.522
HSPG2,ITGB1,Fibroblast,Fibroblast,False,True,2.404
CD151,DUSP18,MSC,Neural,False,False,2.4330000000000003
CD151,DUSP18,MSC,MSC,False,False,2.4330000000000003
CD151,DUSP18,MSC,Fibroblast,False,False,2.512
CD151,DUSP18,MSC,Megakaryocyte,False,False,2.4330000000000003
CD151,DUSP18,Fibroblast,Neural,False,False,2.4
CD151,DUSP18,Fibroblast,Fibroblast,False,False,2.478
GZMB,PGRMC1,Megakaryocyte,Neural,False,True,3.002
GZMB,PGRMC1,Neural,MSC,False,True,2.463
GZMB,PGRMC1,Megakaryocyte,MSC,False,True,3.3289999999999997
GZMB,PGRMC1,Megakaryocyte,Fibroblast,False,True,2.952
GZMB,PGRMC1,Megakaryocyte,Megakaryocyte,False,True,2.952
GZMB,PGRMC1,Megakaryocyte,Myeloid,False,True,2.952
MDK,ITGA4,MSC,Neural,False,True,2.897
MDK,ITGA4,MSC,MSC,False,True,2.897
MDK,ITGA4,MSC,Fibroblast,False,True,2.897
MDK,ITGA4,MSC,Megakaryocyte,False,True,3.3289999999999997
MDK,ITGA4,Fibroblast,Megakaryocyte,False,True,2.58
MDK,ITGA4,MSC,Myeloid,False,True,3.322
THBS1,ITGB1,Neural,MSC,False,True,2.454
THBS1,ITGB1,MSC,MSC,False,True,2.627
THBS1,ITGB1,Fibroblast,MSC,False,True,2.503
THBS1,ITGB1,Megakaryocyte,MSC,False,True,2.454
THBS1,ITGB1,Myeloid,MSC,False,True,2.454
THBS1,ITGB1,MSC,Fibroblast,False,True,2.472
ADAM17,ITGA5,MSC,Neural,False,True,2.471
ADAM17,ITGA5,MSC,MSC,False,True,2.536
ADAM17,ITGA5,Neural,Fibroblast,False,True,2.4290000000000003
ADAM17,ITGA5,MSC,Fibroblast,False,True,2.7969999999999997
ADAM17,ITGA5,Fibroblast,Fibroblast,False,True,2.4290000000000003
ADAM17,ITGA5,Megakaryocyte,Fibroblast,False,True,2.4290000000000003
VEGFC,NRP2,MSC,Neural,False,True,2.449
VEGFC,NRP2,Neural,MSC,False,True,2.5780000000000003
VEGFC,NRP2,MSC,MSC,False,True,2.9389999999999996
VEGFC,NRP2,Fibroblast,MSC,False,True,2.5780000000000003
VEGFC,NRP2,Megakaryocyte,MSC,False,True,2.5780000000000003
VEGFC,NRP2,MSC,Fibroblast,False,True,2.59
THBS1,SDC4,Neural,MSC,False,False,2.47
THBS1,SDC4,MSC,MSC,False,False,2.6439999999999997
THBS1,SDC4,MSC,Myeloid,False,False,2.276
THBS1,SDC4,Fibroblast,MSC,False,False,2.519
THBS1,SDC4,Megakaryocyte,MSC,False,False,2.47
THBS1,SDC4,Myeloid,MSC,False,False,2.47
CLEC11A,KIT,MSC,Neural,False,True,2.47
CLEC11A,KIT,MSC,MSC,False,True,2.572
CLEC11A,KIT,Fibroblast,MSC,False,True,2.412
CLEC11A,KIT,MSC,Fibroblast,False,True,2.47
CLEC11A,KIT,MSC,Megakaryocyte,False,True,2.47
CLEC11A,KIT,MSC,Myeloid,False,True,2.47
MDK,SDC4,MSC,Neural,False,False,2.889
MDK,SDC4,MSC,MSC,False,False,3.2560000000000002
MDK,SDC4,MSC,Fibroblast,False,False,2.889
MDK,SDC4,MSC,Megakaryocyte,False,False,2.889
MDK,SDC4,MSC,Myeloid,False,False,2.889
MDK,SDC4,Fibroblast,MSC,False,False,2.508
ANGPT1,ITGB1,MSC,Neural,False,True,2.592
ANGPT1,ITGB1,Neural,MSC,False,True,2.46
ANGPT1,ITGB1,MSC,MSC,False,True,3.0469999999999997
ANGPT1,ITGB1,MSC,Fibroblast,False,True,2.891
ANGPT1,ITGB1,MSC,Megakaryocyte,False,True,2.7680000000000002
ANGPT1,ITGB1,MSC,Myeloid,False,True,2.592
MDK,ITGB1,MSC,Neural,False,True,2.785
MDK,ITGB1,MSC,MSC,False,True,3.24
MDK,ITGB1,Fibroblast,MSC,False,True,2.492
MDK,ITGB1,MSC,Fibroblast,False,True,3.085
MDK,ITGB1,MSC,Megakaryocyte,False,True,2.9619999999999997
MDK,ITGB1,MSC,Myeloid,False,True,2.785
FN1,ITGA4,MSC,Megakaryocyte,False,True,2.695
FN1,ITGA4,Fibroblast,Neural,False,True,2.783
FN1,ITGA4,Fibroblast,MSC,False,True,2.783
FN1,ITGA4,Fibroblast,Fibroblast,False,True,2.783
FN1,ITGA4,Fibroblast,Megakaryocyte,False,True,3.216
FN1,ITGA4,Fibroblast,Myeloid,False,True,3.2089999999999996
FGF7,NRP1,MSC,Neural,False,True,2.714
FGF7,NRP1,Neural,MSC,False,True,2.5
FGF7,NRP1,MSC,MSC,False,True,3.083
FGF7,NRP1,Fibroblast,MSC,False,True,2.5
FGF7,NRP1,Megakaryocyte,MSC,False,True,2.5
FGF7,NRP1,MSC,Fibroblast,False,True,2.6639999999999997
FGF7,NRP1,MSC,Megakaryocyte,False,True,2.6639999999999997
COL4A2,ITGB5,Neural,MSC,False,True,2.426
COL4A2,ITGB5,MSC,MSC,False,True,2.426
COL4A2,ITGB5,Fibroblast,Neural,False,True,2.365
COL4A2,ITGB5,Fibroblast,MSC,False,True,2.66
COL4A2,ITGB5,Fibroblast,Fibroblast,False,True,2.365
COL4A2,ITGB5,Megakaryocyte,MSC,False,True,2.426
COL4A2,ITGB5,Myeloid,MSC,False,True,2.426
VCAM1,ITGB7,Neural,Megakaryocyte,False,True,2.574
VCAM1,ITGB7,MSC,Neural,False,True,2.978
VCAM1,ITGB7,MSC,MSC,False,True,2.978
VCAM1,ITGB7,MSC,Fibroblast,False,True,3.057
VCAM1,ITGB7,MSC,Megakaryocyte,False,True,3.517
VCAM1,ITGB7,MSC,Myeloid,False,True,2.978
VCAM1,ITGB7,Fibroblast,Megakaryocyte,False,True,2.574
LIFR,LIFR,MSC,Neural,True,True,2.713
LIFR,LIFR,Neural,MSC,True,True,2.713
LIFR,LIFR,MSC,MSC,True,True,3.321
LIFR,LIFR,Fibroblast,MSC,True,True,2.792
LIFR,LIFR,Megakaryocyte,MSC,True,True,2.713
LIFR,LIFR,MSC,Fibroblast,True,True,2.792
LIFR,LIFR,MSC,Megakaryocyte,True,True,2.713
SERPING1,LRP1,Neural,MSC,False,True,2.7119999999999997
SERPING1,LRP1,MSC,Neural,False,True,2.716
SERPING1,LRP1,MSC,MSC,False,True,3.437
SERPING1,LRP1,MSC,Fibroblast,False,True,2.759
SERPING1,LRP1,MSC,Megakaryocyte,False,True,2.716
SERPING1,LRP1,Fibroblast,MSC,False,True,2.755
SERPING1,LRP1,Megakaryocyte,MSC,False,True,2.7119999999999997
APP,LRP1,Neural,MSC,False,True,2.8539999999999996
APP,LRP1,MSC,Neural,False,True,2.541
APP,LRP1,MSC,MSC,False,True,3.262
APP,LRP1,MSC,Fibroblast,False,True,2.5839999999999996
APP,LRP1,Fibroblast,MSC,False,True,2.761
APP,LRP1,Megakaryocyte,MSC,False,True,2.8
APP,LRP1,Myeloid,MSC,False,True,3.3139999999999996
IL16,CD4,Neural,MSC,False,True,2.285
IL16,CD4,Fibroblast,MSC,False,True,2.285
IL16,CD4,Megakaryocyte,MSC,False,True,2.4330000000000003
IL16,CD4,Myeloid,MSC,False,True,2.285
IL16,CD4,Megakaryocyte,Megakaryocyte,False,True,2.3169999999999997
IL16,CD4,Megakaryocyte,Myeloid,False,True,2.3169999999999997
IL16,CD4,Myeloid,Myeloid,False,True,2.169
CALR,LRP1,Neural,MSC,False,True,2.716
CALR,LRP1,MSC,Neural,False,True,2.411
CALR,LRP1,MSC,MSC,False,True,3.1319999999999997
CALR,LRP1,MSC,Fibroblast,False,True,2.4530000000000003
CALR,LRP1,Fibroblast,MSC,False,True,2.853
CALR,LRP1,Megakaryocyte,MSC,False,True,2.7760000000000002
CALR,LRP1,Myeloid,MSC,False,True,2.6889999999999996
COL1A2,CD44,MSC,Neural,False,True,2.5669999999999997
COL1A2,CD44,MSC,MSC,False,True,2.623
COL1A2,CD44,MSC,Fibroblast,False,True,2.7569999999999997
COL1A2,CD44,MSC,Megakaryocyte,False,True,2.658
COL1A2,CD44,Fibroblast,MSC,False,True,2.464
COL1A2,CD44,Fibroblast,Fibroblast,False,True,2.5980000000000003
COL1A2,CD44,Fibroblast,Megakaryocyte,False,True,2.499
ADAM28,ITGA4,MSC,Neural,False,True,2.8080000000000003
ADAM28,ITGA4,MSC,MSC,False,True,2.8080000000000003
ADAM28,ITGA4,MSC,Fibroblast,False,True,2.8080000000000003
ADAM28,ITGA4,Neural,Megakaryocyte,False,True,2.562
ADAM28,ITGA4,MSC,Megakaryocyte,False,True,3.24
ADAM28,ITGA4,Megakaryocyte,Megakaryocyte,False,True,2.562
ADAM28,ITGA4,MSC,Myeloid,False,True,3.234
PSAP,LRP1,Neural,MSC,False,True,2.677
PSAP,LRP1,MSC,Neural,False,True,2.434
PSAP,LRP1,MSC,MSC,False,True,3.156
PSAP,LRP1,MSC,Fibroblast,False,True,2.477
PSAP,LRP1,Fibroblast,MSC,False,True,2.7889999999999997
PSAP,LRP1,Megakaryocyte,MSC,False,True,2.9
PSAP,LRP1,Myeloid,MSC,False,True,2.909
VIM,CD44,MSC,Neural,False,True,2.76
VIM,CD44,MSC,MSC,False,True,2.8160000000000003
VIM,CD44,MSC,Fibroblast,False,True,2.949
VIM,CD44,MSC,Megakaryocyte,False,True,2.85
VIM,CD44,MSC,Myeloid,False,True,2.76
VIM,CD44,Fibroblast,Fibroblast,False,True,2.522
VIM,CD44,Megakaryocyte,Fibroblast,False,True,2.571
FGF7,FGFR1,MSC,Neural,False,True,2.639
FGF7,FGFR1,Neural,MSC,False,True,2.5639999999999996
FGF7,FGFR1,MSC,MSC,False,True,3.147
FGF7,FGFR1,Fibroblast,MSC,False,True,2.5639999999999996
FGF7,FGFR1,Megakaryocyte,MSC,False,True,2.5639999999999996
FGF7,FGFR1,MSC,Fibroblast,False,True,2.793
FGF7,FGFR1,MSC,Megakaryocyte,False,True,2.639
IGFBP4,LRP6,MSC,Neural,False,True,2.47
IGFBP4,LRP6,Fibroblast,Neural,False,True,2.628
IGFBP4,LRP6,MSC,MSC,False,True,2.522
IGFBP4,LRP6,Fibroblast,MSC,False,True,2.68
IGFBP4,LRP6,Fibroblast,Fibroblast,False,True,2.5780000000000003
IGFBP4,LRP6,MSC,Megakaryocyte,False,True,2.42
IGFBP4,LRP6,Fibroblast,Megakaryocyte,False,True,2.5780000000000003
LEPR,LEPR,MSC,Neural,True,True,2.8810000000000002
LEPR,LEPR,Neural,MSC,True,True,2.8810000000000002
LEPR,LEPR,MSC,MSC,True,True,3.839
LEPR,LEPR,Fibroblast,MSC,True,True,2.8810000000000002
LEPR,LEPR,Megakaryocyte,MSC,True,True,2.8810000000000002
LEPR,LEPR,MSC,Fibroblast,True,True,2.8810000000000002
LEPR,LEPR,MSC,Megakaryocyte,True,True,2.8810000000000002
APOD,LEPR,Neural,MSC,False,True,2.9619999999999997
APOD,LEPR,MSC,Neural,False,True,2.8160000000000003
APOD,LEPR,MSC,MSC,False,True,3.7739999999999996
APOD,LEPR,MSC,Fibroblast,False,True,2.8160000000000003
APOD,LEPR,MSC,Megakaryocyte,False,True,2.8160000000000003
APOD,LEPR,Fibroblast,MSC,False,True,2.9619999999999997
APOD,LEPR,Megakaryocyte,MSC,False,True,2.9619999999999997
COL3A1,ITGB1,Neural,MSC,False,True,2.414
COL3A1,ITGB1,MSC,Neural,False,True,2.398
COL3A1,ITGB1,MSC,MSC,False,True,2.853
COL3A1,ITGB1,MSC,Fibroblast,False,True,2.698
COL3A1,ITGB1,MSC,Megakaryocyte,False,True,2.575
COL3A1,ITGB1,Fibroblast,MSC,False,True,2.49
COL3A1,ITGB1,Megakaryocyte,MSC,False,True,2.414
EPOR,EPOR,MSC,Neural,True,True,2.189
EPOR,EPOR,Neural,MSC,True,True,2.189
EPOR,EPOR,MSC,MSC,True,True,2.307
EPOR,EPOR,Fibroblast,MSC,True,True,2.189
EPOR,EPOR,Megakaryocyte,MSC,True,True,2.189
EPOR,EPOR,MSC,Fibroblast,True,True,2.189
EPOR,EPOR,MSC,Megakaryocyte,True,True,2.189
LGALS3BP,ITGB1,MSC,Neural,False,True,2.441
LGALS3BP,ITGB1,Neural,MSC,False,True,2.426
LGALS3BP,ITGB1,MSC,MSC,False,True,2.897
LGALS3BP,ITGB1,Fibroblast,MSC,False,True,2.521
LGALS3BP,ITGB1,Megakaryocyte,MSC,False,True,2.511
LGALS3BP,ITGB1,MSC,Fibroblast,False,True,2.741
LGALS3BP,ITGB1,MSC,Megakaryocyte,False,True,2.6180000000000003
VEGFA,ITGB1,Neural,MSC,False,True,2.483
VEGFA,ITGB1,MSC,MSC,False,True,2.6319999999999997
VEGFA,ITGB1,Fibroblast,MSC,False,True,2.562
VEGFA,ITGB1,Megakaryocyte,MSC,False,True,2.483
VEGFA,ITGB1,Myeloid,MSC,False,True,3.1460000000000004
VEGFA,ITGB1,MSC,Fibroblast,False,True,2.476
VEGFA,ITGB1,Myeloid,Fibroblast,False,True,2.99
TGM2,SDC4,Neural,MSC,False,False,2.48
TGM2,SDC4,MSC,MSC,False,False,2.541
TGM2,SDC4,Fibroblast,Neural,False,False,2.4619999999999997
TGM2,SDC4,Fibroblast,MSC,False,False,2.8289999999999997
TGM2,SDC4,Fibroblast,Fibroblast,False,False,2.4619999999999997
TGM2,SDC4,Fibroblast,Megakaryocyte,False,False,2.4619999999999997
TGM2,SDC4,Fibroblast,Myeloid,False,False,2.4619999999999997
VCAM1,ITGB2,MSC,Neural,False,True,2.906
VCAM1,ITGB2,Neural,MSC,False,True,2.515
VCAM1,ITGB2,MSC,MSC,False,True,3.457
VCAM1,ITGB2,Megakaryocyte,MSC,False,True,2.515
VCAM1,ITGB2,MSC,Fibroblast,False,True,2.906
VCAM1,ITGB2,MSC,Megakaryocyte,False,True,3.384
VCAM1,ITGB2,MSC,Myeloid,False,True,3.15
SEMA7A,ITGB1,Neural,MSC,False,True,2.551
SEMA7A,ITGB1,Neural,Fibroblast,False,True,2.396
SEMA7A,ITGB1,MSC,MSC,False,True,2.506
SEMA7A,ITGB1,Fibroblast,MSC,False,True,2.51
SEMA7A,ITGB1,Megakaryocyte,MSC,False,True,2.459
SEMA7A,ITGB1,Myeloid,MSC,False,True,2.459
SEMA7A,ITGB1,Myeloid,Fibroblast,False,True,2.303
COL1A2,ITGA11,MSC,Neural,False,True,2.595
COL1A2,ITGA11,MSC,MSC,False,True,2.6839999999999997
COL1A2,ITGA11,MSC,Fibroblast,False,True,2.7460000000000004
COL1A2,ITGA11,MSC,Megakaryocyte,False,True,2.595
COL1A2,ITGA11,Fibroblast,Neural,False,True,2.436
COL1A2,ITGA11,Fibroblast,MSC,False,True,2.525
COL1A2,ITGA11,Fibroblast,Fibroblast,False,True,2.5869999999999997
TNC,SDC4,Neural,MSC,False,False,2.44
TNC,SDC4,MSC,Neural,False,False,2.5810000000000004
TNC,SDC4,MSC,MSC,False,False,2.948
TNC,SDC4,MSC,Fibroblast,False,False,2.5810000000000004
TNC,SDC4,MSC,Megakaryocyte,False,False,2.5810000000000004
TNC,SDC4,MSC,Myeloid,False,False,2.5810000000000004
TNC,SDC4,Fibroblast,MSC,False,False,2.44
LAMB1,ITGB1,Neural,MSC,False,True,2.475
LAMB1,ITGB1,MSC,MSC,False,True,2.739
LAMB1,ITGB1,Fibroblast,MSC,False,True,2.475
LAMB1,ITGB1,Megakaryocyte,MSC,False,True,2.475
LAMB1,ITGB1,Myeloid,MSC,False,True,2.475
LAMB1,ITGB1,MSC,Fibroblast,False,True,2.5839999999999996
LAMB1,ITGB1,MSC,Megakaryocyte,False,True,2.461
INHBA,ENG,Fibroblast,MSC,False,False,2.6039999999999996
INHBA,ENG,Fibroblast,Fibroblast,False,False,2.596
INHBA,ENG,Myeloid,Neural,False,False,3.662
INHBA,ENG,Myeloid,MSC,False,False,3.88
INHBA,ENG,Myeloid,Fibroblast,False,False,3.872
INHBA,ENG,Myeloid,Megakaryocyte,False,False,3.662
INHBA,ENG,Myeloid,Myeloid,False,False,3.662
SELL,SELPLG,MSC,MSC,False,True,2.302
SELL,SELPLG,Fibroblast,MSC,False,True,2.302
SELL,SELPLG,Megakaryocyte,MSC,False,True,2.45
SELL,SELPLG,Megakaryocyte,Megakaryocyte,False,True,2.3480000000000003
SELL,SELPLG,Megakaryocyte,Myeloid,False,True,2.3480000000000003
SELL,SELPLG,Myeloid,MSC,False,True,2.302
SELL,SELPLG,Myeloid,Myeloid,False,True,2.2
APP,NCSTN,Neural,MSC,False,False,2.5380000000000003
APP,NCSTN,MSC,Neural,False,False,2.6010000000000004
APP,NCSTN,MSC,MSC,False,False,2.946
APP,NCSTN,MSC,Fibroblast,False,False,2.6010000000000004
APP,NCSTN,MSC,Megakaryocyte,False,False,2.6010000000000004
APP,NCSTN,Megakaryocyte,MSC,False,False,2.483
APP,NCSTN,Myeloid,MSC,False,False,2.998
SPON2,ITGAM,MSC,Neural,False,True,2.396
SPON2,ITGAM,MSC,Fibroblast,False,True,2.396
SPON2,ITGAM,MSC,Megakaryocyte,False,True,2.544
SPON2,ITGAM,Neural,Myeloid,False,True,2.884
SPON2,ITGAM,MSC,Myeloid,False,True,3.115
SPON2,ITGAM,Fibroblast,Myeloid,False,True,2.884
SPON2,ITGAM,Megakaryocyte,Myeloid,False,True,2.884
COL3A1,DDR2,Neural,MSC,False,True,2.449
COL3A1,DDR2,MSC,Neural,False,True,2.476
COL3A1,DDR2,MSC,MSC,False,True,2.888
COL3A1,DDR2,MSC,Fibroblast,False,True,2.545
COL3A1,DDR2,MSC,Megakaryocyte,False,True,2.476
COL3A1,DDR2,Fibroblast,MSC,False,True,2.525
COL3A1,DDR2,Megakaryocyte,MSC,False,True,2.449
KLRC1,HLA-G,Megakaryocyte,Neural,True,True,2.472
KLRC1,HLA-G,Megakaryocyte,MSC,True,True,2.472
KLRC1,HLA-G,Megakaryocyte,Fibroblast,True,True,2.472
KLRC1,HLA-G,Megakaryocyte,Megakaryocyte,True,True,2.472
KLRC1,HLA-G,Neural,Myeloid,True,True,2.819
KLRC1,HLA-G,MSC,Myeloid,True,True,2.819
KLRC1,HLA-G,Fibroblast,Myeloid,True,True,2.819
KLRC1,HLA-G,Megakaryocyte,Myeloid,True,True,3.115
LGALS1,ITGB1,Fibroblast,Neural,False,True,2.8789999999999996
LGALS1,ITGB1,MSC,MSC,False,True,2.747
LGALS1,ITGB1,Fibroblast,MSC,False,True,3.3339999999999996
LGALS1,ITGB1,Megakaryocyte,MSC,False,True,2.77
LGALS1,ITGB1,MSC,Fibroblast,False,True,2.592
LGALS1,ITGB1,Fibroblast,Fibroblast,False,True,3.179
LGALS1,ITGB1,Fibroblast,Megakaryocyte,False,True,3.056
LGALS1,ITGB1,Fibroblast,Myeloid,False,True,2.8789999999999996
INHBA,TGFBR3,Fibroblast,Neural,False,True,2.436
INHBA,TGFBR3,Fibroblast,MSC,False,True,2.764
INHBA,TGFBR3,Megakaryocyte,MSC,False,True,2.443
INHBA,TGFBR3,Myeloid,Neural,False,True,3.7110000000000003
INHBA,TGFBR3,Myeloid,MSC,False,True,4.039
INHBA,TGFBR3,Myeloid,Fibroblast,False,True,3.7110000000000003
INHBA,TGFBR3,Myeloid,Megakaryocyte,False,True,3.7110000000000003
INHBA,TGFBR3,Myeloid,Myeloid,False,True,3.7110000000000003
PF4,SORL1,Neural,Megakaryocyte,False,True,2.219
PF4,SORL1,MSC,Megakaryocyte,False,True,2.219
PF4,SORL1,Fibroblast,Megakaryocyte,False,True,2.219
PF4,SORL1,Megakaryocyte,Neural,False,True,2.1390000000000002
PF4,SORL1,Megakaryocyte,Megakaryocyte,False,True,2.287
PF4,SORL1,Megakaryocyte,Myeloid,False,True,2.1390000000000002
PF4,SORL1,Myeloid,Megakaryocyte,False,True,2.219
PF4,SORL1,Myeloid,Myeloid,False,True,2.07
PTPRC,LGALS1,Neural,Fibroblast,False,False,2.989
PTPRC,LGALS1,MSC,Fibroblast,False,False,2.989
PTPRC,LGALS1,Fibroblast,Fibroblast,False,False,2.989
PTPRC,LGALS1,Megakaryocyte,MSC,False,False,2.6719999999999997
PTPRC,LGALS1,Megakaryocyte,Fibroblast,False,False,3.259
PTPRC,LGALS1,Myeloid,MSC,False,False,3.123
PTPRC,LGALS1,Myeloid,Fibroblast,False,False,3.71
PTPRC,LGALS1,Myeloid,Megakaryocyte,False,False,3.1460000000000004
RPSA,LAMB2,Fibroblast,Neural,False,False,2.714
RPSA,LAMB2,Fibroblast,MSC,False,False,3.0069999999999997
RPSA,LAMB2,Fibroblast,Fibroblast,False,False,2.714
RPSA,LAMB2,Fibroblast,Megakaryocyte,False,False,2.714
RPSA,LAMB2,Megakaryocyte,Neural,False,False,2.602
RPSA,LAMB2,Megakaryocyte,MSC,False,False,2.895
RPSA,LAMB2,Megakaryocyte,Fibroblast,False,False,2.602
RPSA,LAMB2,Megakaryocyte,Megakaryocyte,False,False,2.602
TIMP1,CD63,Neural,MSC,False,False,2.6710000000000003
TIMP1,CD63,MSC,MSC,False,False,3.2
TIMP1,CD63,MSC,Fibroblast,False,False,2.616
TIMP1,CD63,MSC,Megakaryocyte,False,False,2.504
TIMP1,CD63,MSC,Myeloid,False,False,2.748
TIMP1,CD63,Fibroblast,MSC,False,False,2.867
TIMP1,CD63,Megakaryocyte,MSC,False,False,2.801
TIMP1,CD63,Myeloid,MSC,False,False,2.6710000000000003
RPSA,DUSP18,Fibroblast,Neural,False,False,2.745
RPSA,DUSP18,Fibroblast,MSC,False,False,2.745
RPSA,DUSP18,Fibroblast,Fibroblast,False,False,2.824
RPSA,DUSP18,Fibroblast,Megakaryocyte,False,False,2.745
RPSA,DUSP18,Megakaryocyte,Neural,False,False,2.634
RPSA,DUSP18,Megakaryocyte,MSC,False,False,2.634
RPSA,DUSP18,Megakaryocyte,Fibroblast,False,False,2.7119999999999997
RPSA,DUSP18,Megakaryocyte,Megakaryocyte,False,False,2.634
THY1,ITGB2,Neural,MSC,False,True,2.5989999999999998
THY1,ITGB2,Neural,Megakaryocyte,False,True,2.525
THY1,ITGB2,MSC,MSC,False,True,2.745
THY1,ITGB2,MSC,Megakaryocyte,False,True,2.6710000000000003
THY1,ITGB2,Fibroblast,MSC,False,True,2.7230000000000003
THY1,ITGB2,Fibroblast,Megakaryocyte,False,True,2.65
THY1,ITGB2,Megakaryocyte,MSC,False,True,2.5989999999999998
THY1,ITGB2,Megakaryocyte,Megakaryocyte,False,True,2.525
TFPI,LRP1,Neural,MSC,False,True,2.7430000000000003
TFPI,LRP1,MSC,Neural,False,True,2.476
TFPI,LRP1,MSC,MSC,False,True,3.197
TFPI,LRP1,MSC,Fibroblast,False,True,2.5180000000000002
TFPI,LRP1,MSC,Megakaryocyte,False,True,2.476
