"source","target","gene_A","gene_B","type_gene_A","type_gene_B","MeanLR"
"MSC","Megakaryocyte","CALM1|L","MYLK|R","Ligand","Receptor",2.485
"Fibroblast","Megakaryocyte","CALM1|L","MYLK|R","Ligand","Receptor",2.63
"Megakaryocyte","Megakaryocyte","CALM1|L","MYLK|R","Ligand","Receptor",2.658
"Myeloid","Megakaryocyte","CALM1|L","MYLK|R","Ligand","Receptor",2.65
"MSC","Neural","CFH|L","SELL|R","Ligand","Receptor",2.553
"MSC","MSC","CFH|L","SELL|R","Ligand","Receptor",2.553
"MSC","Fibroblast","CFH|L","SELL|R","Ligand","Receptor",2.553
"MSC","Megakaryocyte","CFH|L","SELL|R","Ligand","Receptor",2.553
"MSC","Myeloid","CFH|L","SELL|R","Ligand","Receptor",2.553
"Neural","Megakaryocyte","GNAI2|L","TBXA2R|R","Ligand","Receptor",2.443
"MSC","Megakaryocyte","GNAI2|L","TBXA2R|R","Ligand","Receptor",2.616
"Fibroblast","Megakaryocyte","GNAI2|L","TBXA2R|R","Ligand","Receptor",2.443
"Megakaryocyte","Megakaryocyte","GNAI2|L","TBXA2R|R","Ligand","Receptor",2.488
"Myeloid","Megakaryocyte","GNAI2|L","TBXA2R|R","Ligand","Receptor",2.691
"MSC","Neural","VCAN|L","SELL|R","Ligand","Receptor",2.731
"MSC","MSC","VCAN|L","SELL|R","Ligand","Receptor",2.731
"MSC","Fibroblast","VCAN|L","SELL|R","Ligand","Receptor",2.731
"MSC","Megakaryocyte","VCAN|L","SELL|R","Ligand","Receptor",2.731
"MSC","Myeloid","VCAN|L","SELL|R","Ligand","Receptor",2.731
"MSC","Neural","PRSS23|L","TMEM222|R","Ligand","Receptor",2.553
"MSC","MSC","PRSS23|L","TMEM222|R","Ligand","Receptor",2.494
"MSC","Fibroblast","PRSS23|L","TMEM222|R","Ligand","Receptor",2.494
"MSC","Megakaryocyte","PRSS23|L","TMEM222|R","Ligand","Receptor",2.535
"MSC","Myeloid","PRSS23|L","TMEM222|R","Ligand","Receptor",2.627
"MSC","Neural","BGN|L","LY96|R","Ligand","Receptor",2.577
"MSC","MSC","BGN|L","LY96|R","Ligand","Receptor",2.679
"MSC","Fibroblast","BGN|L","LY96|R","Ligand","Receptor",2.577
"MSC","Megakaryocyte","BGN|L","LY96|R","Ligand","Receptor",2.64
"MSC","Myeloid","BGN|L","LY96|R","Ligand","Receptor",2.577
"Neural","Fibroblast","AHSG|L","INSR|R","Ligand","Receptor",2.363
"MSC","Fibroblast","AHSG|L","INSR|R","Ligand","Receptor",2.363
"Fibroblast","Fibroblast","AHSG|L","INSR|R","Ligand","Receptor",2.363
"Megakaryocyte","Fibroblast","AHSG|L","INSR|R","Ligand","Receptor",2.363
"Myeloid","Fibroblast","AHSG|L","INSR|R","Ligand","Receptor",2.363
"MSC","Neural","VIM|L","CD44|R","Ligand","Receptor",2.675
"MSC","MSC","VIM|L","CD44|R","Ligand","Receptor",2.549
"MSC","Fibroblast","VIM|L","CD44|R","Ligand","Receptor",2.502
"MSC","Megakaryocyte","VIM|L","CD44|R","Ligand","Receptor",2.601
"MSC","Myeloid","VIM|L","CD44|R","Ligand","Receptor",2.611
"MSC","Neural","COL6A2|L","ITGA1|R","Ligand","Receptor",2.76
"MSC","MSC","COL6A2|L","ITGA1|R","Ligand","Receptor",2.974
"MSC","Fibroblast","COL6A2|L","ITGA1|R","Ligand","Receptor",2.719
"MSC","Megakaryocyte","COL6A2|L","ITGA1|R","Ligand","Receptor",2.719
"MSC","Myeloid","COL6A2|L","ITGA1|R","Ligand","Receptor",2.719
"MSC","Neural","FN1|L","SDC2|R","Ligand","Receptor",2.361
"MSC","MSC","FN1|L","SDC2|R","Ligand","Receptor",2.361
"MSC","Fibroblast","FN1|L","SDC2|R","Ligand","Receptor",2.361
"MSC","Megakaryocyte","FN1|L","SDC2|R","Ligand","Receptor",2.361
"MSC","Myeloid","FN1|L","SDC2|R","Ligand","Receptor",2.361
"MSC","Neural","COL1A2|L","ITGA1|R","Ligand","Receptor",2.652
"MSC","MSC","COL1A2|L","ITGA1|R","Ligand","Receptor",2.865
"MSC","Fibroblast","COL1A2|L","ITGA1|R","Ligand","Receptor",2.611
"MSC","Megakaryocyte","COL1A2|L","ITGA1|R","Ligand","Receptor",2.611
"MSC","Myeloid","COL1A2|L","ITGA1|R","Ligand","Receptor",2.611
"Neural","MSC","LAMC1|L","ITGA1|R","Ligand","Receptor",2.371
"MSC","MSC","LAMC1|L","ITGA1|R","Ligand","Receptor",2.371
"Fibroblast","MSC","LAMC1|L","ITGA1|R","Ligand","Receptor",2.371
"Megakaryocyte","MSC","LAMC1|L","ITGA1|R","Ligand","Receptor",2.371
"Myeloid","MSC","LAMC1|L","ITGA1|R","Ligand","Receptor",2.371
"MSC","Neural","COL1A1|L","ITGA1|R","Ligand","Receptor",2.618
"MSC","MSC","COL1A1|L","ITGA1|R","Ligand","Receptor",2.832
"MSC","Fibroblast","COL1A1|L","ITGA1|R","Ligand","Receptor",2.577
"MSC","Megakaryocyte","COL1A1|L","ITGA1|R","Ligand","Receptor",2.577
"MSC","Myeloid","COL1A1|L","ITGA1|R","Ligand","Receptor",2.577
"Megakaryocyte","Neural","PPBP|L","ACKR1|R","Ligand","Receptor",3.67
"Megakaryocyte","MSC","PPBP|L","ACKR1|R","Ligand","Receptor",3.723
"Megakaryocyte","Fibroblast","PPBP|L","ACKR1|R","Ligand","Receptor",3.877
"Megakaryocyte","Megakaryocyte","PPBP|L","ACKR1|R","Ligand","Receptor",3.711
"Megakaryocyte","Myeloid","PPBP|L","ACKR1|R","Ligand","Receptor",3.674
"Megakaryocyte","Neural","CCL5|L","ACKR1|R","Ligand","Receptor",3.806
"Megakaryocyte","MSC","CCL5|L","ACKR1|R","Ligand","Receptor",3.859
"Megakaryocyte","Fibroblast","CCL5|L","ACKR1|R","Ligand","Receptor",4.013
"Megakaryocyte","Megakaryocyte","CCL5|L","ACKR1|R","Ligand","Receptor",3.847
"Megakaryocyte","Myeloid","CCL5|L","ACKR1|R","Ligand","Receptor",3.81
"MSC","Neural","COL6A3|L","ITGA1|R","Ligand","Receptor",2.63
"MSC","MSC","COL6A3|L","ITGA1|R","Ligand","Receptor",2.844
"MSC","Fibroblast","COL6A3|L","ITGA1|R","Ligand","Receptor",2.589
"MSC","Megakaryocyte","COL6A3|L","ITGA1|R","Ligand","Receptor",2.589
"MSC","Myeloid","COL6A3|L","ITGA1|R","Ligand","Receptor",2.589
"Megakaryocyte","Neural","PF4|L","SDC2|R","Ligand","Receptor",3.601
"Megakaryocyte","MSC","PF4|L","SDC2|R","Ligand","Receptor",3.601
"Megakaryocyte","Fibroblast","PF4|L","SDC2|R","Ligand","Receptor",3.601
"Megakaryocyte","Megakaryocyte","PF4|L","SDC2|R","Ligand","Receptor",3.601
"Megakaryocyte","Myeloid","PF4|L","SDC2|R","Ligand","Receptor",3.601
"Fibroblast","Neural","HRAS|L","SDC2|R","Ligand","Receptor",2.316
"Fibroblast","MSC","HRAS|L","SDC2|R","Ligand","Receptor",2.316
"Fibroblast","Fibroblast","HRAS|L","SDC2|R","Ligand","Receptor",2.316
"Fibroblast","Megakaryocyte","HRAS|L","SDC2|R","Ligand","Receptor",2.316
"Fibroblast","Myeloid","HRAS|L","SDC2|R","Ligand","Receptor",2.316
"Megakaryocyte","Neural","B2M|L","LILRB1|R","Ligand","Receptor",2.703
"Megakaryocyte","MSC","B2M|L","LILRB1|R","Ligand","Receptor",2.703
"Megakaryocyte","Fibroblast","B2M|L","LILRB1|R","Ligand","Receptor",2.703
"Megakaryocyte","Megakaryocyte","B2M|L","LILRB1|R","Ligand","Receptor",2.703
"Megakaryocyte","Myeloid","B2M|L","LILRB1|R","Ligand","Receptor",2.703
"Neural","Neural","FGF2|L","FGFR4|R","Ligand","Receptor",2.267
"MSC","Neural","FGF2|L","FGFR4|R","Ligand","Receptor",2.267
"Fibroblast","Neural","FGF2|L","FGFR4|R","Ligand","Receptor",2.267
"Megakaryocyte","Neural","FGF2|L","FGFR4|R","Ligand","Receptor",2.267
"Myeloid","Neural","FGF2|L","FGFR4|R","Ligand","Receptor",2.267
"Neural","MSC","FGF2|L","FGFR1|R","Ligand","Receptor",2.376
"MSC","MSC","FGF2|L","FGFR1|R","Ligand","Receptor",2.376
"Fibroblast","MSC","FGF2|L","FGFR1|R","Ligand","Receptor",2.376
"Megakaryocyte","MSC","FGF2|L","FGFR1|R","Ligand","Receptor",2.376
"Myeloid","MSC","FGF2|L","FGFR1|R","Ligand","Receptor",2.376
"MSC","Neural","TNC|L","SDC4|R","Ligand","Receptor",2.686
"MSC","MSC","TNC|L","SDC4|R","Ligand","Receptor",2.847
"MSC","Fibroblast","TNC|L","SDC4|R","Ligand","Receptor",2.686
"MSC","Megakaryocyte","TNC|L","SDC4|R","Ligand","Receptor",2.686
"MSC","Myeloid","TNC|L","SDC4|R","Ligand","Receptor",2.686
"MSC","Neural","TFPI|L","SDC4|R","Ligand","Receptor",2.531
"MSC","MSC","TFPI|L","SDC4|R","Ligand","Receptor",2.692
"MSC","Fibroblast","TFPI|L","SDC4|R","Ligand","Receptor",2.531
"MSC","Megakaryocyte","TFPI|L","SDC4|R","Ligand","Receptor",2.531
"MSC","Myeloid","TFPI|L","SDC4|R","Ligand","Receptor",2.531
"Neural","Neural","CXCL8|L","SDC2|R","Ligand","Receptor",2.218
"Neural","MSC","CXCL8|L","SDC2|R","Ligand","Receptor",2.218
"Neural","Fibroblast","CXCL8|L","SDC2|R","Ligand","Receptor",2.218
"Neural","Megakaryocyte","CXCL8|L","SDC2|R","Ligand","Receptor",2.218
"Neural","Myeloid","CXCL8|L","SDC2|R","Ligand","Receptor",2.218
"Megakaryocyte","Neural","TGFB1|L","SDC2|R","Ligand","Receptor",2.833
"Megakaryocyte","MSC","TGFB1|L","SDC2|R","Ligand","Receptor",2.833
"Megakaryocyte","Fibroblast","TGFB1|L","SDC2|R","Ligand","Receptor",2.833
"Megakaryocyte","Megakaryocyte","TGFB1|L","SDC2|R","Ligand","Receptor",2.833
"Megakaryocyte","Myeloid","TGFB1|L","SDC2|R","Ligand","Receptor",2.833
"MSC","Neural","CFH|L","ITGAM|R","Ligand","Receptor",2.544
"MSC","MSC","CFH|L","ITGAM|R","Ligand","Receptor",2.544
"MSC","Fibroblast","CFH|L","ITGAM|R","Ligand","Receptor",2.544
"MSC","Megakaryocyte","CFH|L","ITGAM|R","Ligand","Receptor",2.544
"MSC","Myeloid","CFH|L","ITGAM|R","Ligand","Receptor",2.544
"MSC","Neural","COL5A2|L","ITGA1|R","Ligand","Receptor",2.553
"MSC","MSC","COL5A2|L","ITGA1|R","Ligand","Receptor",2.767
"MSC","Fibroblast","COL5A2|L","ITGA1|R","Ligand","Receptor",2.512
"MSC","Megakaryocyte","COL5A2|L","ITGA1|R","Ligand","Receptor",2.512
"MSC","Myeloid","COL5A2|L","ITGA1|R","Ligand","Receptor",2.512
"Neural","Myeloid","LILRB1|L","HLA-G|R","Ligand","Receptor",2.426
"MSC","Myeloid","LILRB1|L","HLA-G|R","Ligand","Receptor",2.426
"Fibroblast","Myeloid","LILRB1|L","HLA-G|R","Ligand","Receptor",2.426
"Megakaryocyte","Myeloid","LILRB1|L","HLA-G|R","Ligand","Receptor",2.426
"Myeloid","Myeloid","LILRB1|L","HLA-G|R","Ligand","Receptor",2.426
"Neural","MSC","JAG1|L","NOTCH2|R","Ligand","Receptor",2.401
"MSC","MSC","JAG1|L","NOTCH2|R","Ligand","Receptor",2.401
"Fibroblast","MSC","JAG1|L","NOTCH2|R","Ligand","Receptor",2.401
"Megakaryocyte","MSC","JAG1|L","NOTCH2|R","Ligand","Receptor",2.401
"Myeloid","MSC","JAG1|L","NOTCH2|R","Ligand","Receptor",2.401
"Megakaryocyte","Neural","MIF4GD|L","TNFRSF14|R","Ligand","Receptor",2.595
"Megakaryocyte","MSC","MIF4GD|L","TNFRSF14|R","Ligand","Receptor",2.732
"Megakaryocyte","Fibroblast","MIF4GD|L","TNFRSF14|R","Ligand","Receptor",2.682
"Megakaryocyte","Megakaryocyte","MIF4GD|L","TNFRSF14|R","Ligand","Receptor",2.798
"Megakaryocyte","Myeloid","MIF4GD|L","TNFRSF14|R","Ligand","Receptor",2.595
"Neural","MSC","EREG|L","ERBB2|R","Ligand","Receptor",2.419
"MSC","MSC","EREG|L","ERBB2|R","Ligand","Receptor",2.419
"Fibroblast","MSC","EREG|L","ERBB2|R","Ligand","Receptor",2.419
"Megakaryocyte","MSC","EREG|L","ERBB2|R","Ligand","Receptor",2.419
"Myeloid","MSC","EREG|L","ERBB2|R","Ligand","Receptor",2.419
"MSC","Neural","IGFBP4|L","LRP6|R","Ligand","Receptor",2.45
"MSC","MSC","IGFBP4|L","LRP6|R","Ligand","Receptor",2.45
"MSC","Fibroblast","IGFBP4|L","LRP6|R","Ligand","Receptor",2.45
"MSC","Megakaryocyte","IGFBP4|L","LRP6|R","Ligand","Receptor",2.45
"MSC","Myeloid","IGFBP4|L","LRP6|R","Ligand","Receptor",2.45
"Megakaryocyte","Neural","DLK1|L","NOTCH2|R","Ligand","Receptor",3.176
"Megakaryocyte","MSC","DLK1|L","NOTCH2|R","Ligand","Receptor",3.416
"Megakaryocyte","Fibroblast","DLK1|L","NOTCH2|R","Ligand","Receptor",3.176
"Megakaryocyte","Megakaryocyte","DLK1|L","NOTCH2|R","Ligand","Receptor",3.176
"Megakaryocyte","Myeloid","DLK1|L","NOTCH2|R","Ligand","Receptor",3.176
"Neural","Neural","CDH1|L","IGF1R|R","Ligand","Receptor",2.303
"Neural","MSC","CDH1|L","IGF1R|R","Ligand","Receptor",2.303
"Neural","Fibroblast","CDH1|L","IGF1R|R","Ligand","Receptor",2.303
"Neural","Megakaryocyte","CDH1|L","IGF1R|R","Ligand","Receptor",2.303
"Neural","Myeloid","CDH1|L","IGF1R|R","Ligand","Receptor",2.303
"Neural","Neural","CDH1|L","LRP5|R","Ligand","Receptor",2.303
"Neural","MSC","CDH1|L","LRP5|R","Ligand","Receptor",2.303
"Neural","Fibroblast","CDH1|L","LRP5|R","Ligand","Receptor",2.303
"Neural","Megakaryocyte","CDH1|L","LRP5|R","Ligand","Receptor",2.303
"Neural","Myeloid","CDH1|L","LRP5|R","Ligand","Receptor",2.303
"Megakaryocyte","Neural","ESAM|L","SELPLG|R","Ligand","Receptor",3.268
"Megakaryocyte","MSC","ESAM|L","SELPLG|R","Ligand","Receptor",3.268
"Megakaryocyte","Fibroblast","ESAM|L","SELPLG|R","Ligand","Receptor",3.268
"Megakaryocyte","Megakaryocyte","ESAM|L","SELPLG|R","Ligand","Receptor",3.268
"Megakaryocyte","Myeloid","ESAM|L","SELPLG|R","Ligand","Receptor",3.268
"MSC","Neural","APOE|L","LRP5|R","Ligand","Receptor",2.708
"MSC","MSC","APOE|L","LRP5|R","Ligand","Receptor",2.708
"MSC","Fibroblast","APOE|L","LRP5|R","Ligand","Receptor",2.708
"MSC","Megakaryocyte","APOE|L","LRP5|R","Ligand","Receptor",2.708
"MSC","Myeloid","APOE|L","LRP5|R","Ligand","Receptor",2.708
"Megakaryocyte","Neural","B2M|L","KLRD1|R","Ligand","Receptor",2.671
"Megakaryocyte","MSC","B2M|L","KLRD1|R","Ligand","Receptor",2.671
"Megakaryocyte","Fibroblast","B2M|L","KLRD1|R","Ligand","Receptor",2.671
"Megakaryocyte","Megakaryocyte","B2M|L","KLRD1|R","Ligand","Receptor",2.671
"Megakaryocyte","Myeloid","B2M|L","KLRD1|R","Ligand","Receptor",2.671
"MSC","Neural","GNAI2|L","IGF1R|R","Ligand","Receptor",2.311
"MSC","MSC","GNAI2|L","IGF1R|R","Ligand","Receptor",2.311
"MSC","Fibroblast","GNAI2|L","IGF1R|R","Ligand","Receptor",2.311
"MSC","Megakaryocyte","GNAI2|L","IGF1R|R","Ligand","Receptor",2.311
"MSC","Myeloid","GNAI2|L","IGF1R|R","Ligand","Receptor",2.311
"MSC","Neural","THBS1|L","LRP5|R","Ligand","Receptor",2.694
"MSC","MSC","THBS1|L","LRP5|R","Ligand","Receptor",2.694
"MSC","Fibroblast","THBS1|L","LRP5|R","Ligand","Receptor",2.694
"MSC","Megakaryocyte","THBS1|L","LRP5|R","Ligand","Receptor",2.694
"MSC","Myeloid","THBS1|L","LRP5|R","Ligand","Receptor",2.694
"Neural","MSC","WNT5A|L","RYK|R","Ligand","Receptor",2.369
"MSC","MSC","WNT5A|L","RYK|R","Ligand","Receptor",2.369
"Fibroblast","MSC","WNT5A|L","RYK|R","Ligand","Receptor",2.369
"Megakaryocyte","MSC","WNT5A|L","RYK|R","Ligand","Receptor",2.369
"Myeloid","MSC","WNT5A|L","RYK|R","Ligand","Receptor",2.369
"Neural","Myeloid","KLRC1|L","HLA-G|R","Ligand","Receptor",2.395
"MSC","Myeloid","KLRC1|L","HLA-G|R","Ligand","Receptor",2.395
"Fibroblast","Myeloid","KLRC1|L","HLA-G|R","Ligand","Receptor",2.395
"Megakaryocyte","Myeloid","KLRC1|L","HLA-G|R","Ligand","Receptor",2.395
"Myeloid","Myeloid","KLRC1|L","HLA-G|R","Ligand","Receptor",2.395
"Neural","Neural","ADIPOR1|L","ADIPOR2|R","Ligand","Receptor",2.685
"Neural","MSC","ADIPOR1|L","ADIPOR2|R","Ligand","Receptor",2.652
"Neural","Fibroblast","ADIPOR1|L","ADIPOR2|R","Ligand","Receptor",2.652
"Neural","Megakaryocyte","ADIPOR1|L","ADIPOR2|R","Ligand","Receptor",2.707
"Neural","Myeloid","ADIPOR1|L","ADIPOR2|R","Ligand","Receptor",2.821
"Neural","Neural","IGFL2|L","IGFLR1|R","Ligand","Receptor",2.235
"MSC","Neural","IGFL2|L","IGFLR1|R","Ligand","Receptor",2.235
"Fibroblast","Neural","IGFL2|L","IGFLR1|R","Ligand","Receptor",2.235
"Megakaryocyte","Neural","IGFL2|L","IGFLR1|R","Ligand","Receptor",2.235
"Myeloid","Neural","IGFL2|L","IGFLR1|R","Ligand","Receptor",2.235
"Neural","Myeloid","KLRD1|L","HLA-G|R","Ligand","Receptor",2.394
"MSC","Myeloid","KLRD1|L","HLA-G|R","Ligand","Receptor",2.394
"Fibroblast","Myeloid","KLRD1|L","HLA-G|R","Ligand","Receptor",2.394
"Megakaryocyte","Myeloid","KLRD1|L","HLA-G|R","Ligand","Receptor",2.394
"Myeloid","Myeloid","KLRD1|L","HLA-G|R","Ligand","Receptor",2.394
"MSC","Neural","GAS6|L","MERTK|R","Ligand","Receptor",2.57
"MSC","MSC","GAS6|L","MERTK|R","Ligand","Receptor",2.57
"MSC","Fibroblast","GAS6|L","MERTK|R","Ligand","Receptor",2.57
"MSC","Megakaryocyte","GAS6|L","MERTK|R","Ligand","Receptor",2.57
"MSC","Myeloid","GAS6|L","MERTK|R","Ligand","Receptor",2.57
"MSC","Neural","MDK|L","SDC4|R","Ligand","Receptor",2.654
"MSC","MSC","MDK|L","SDC4|R","Ligand","Receptor",2.815
"MSC","Fibroblast","MDK|L","SDC4|R","Ligand","Receptor",2.654
"MSC","Megakaryocyte","MDK|L","SDC4|R","Ligand","Receptor",2.654
"MSC","Myeloid","MDK|L","SDC4|R","Ligand","Receptor",2.654
"Megakaryocyte","Neural","CCL5|L","SDC4|R","Ligand","Receptor",3.701
"Megakaryocyte","MSC","CCL5|L","SDC4|R","Ligand","Receptor",3.862
"Megakaryocyte","Fibroblast","CCL5|L","SDC4|R","Ligand","Receptor",3.701
"Megakaryocyte","Megakaryocyte","CCL5|L","SDC4|R","Ligand","Receptor",3.701
"Megakaryocyte","Myeloid","CCL5|L","SDC4|R","Ligand","Receptor",3.701
"Neural","MSC","ADAM12|L","SDC4|R","Ligand","Receptor",2.305
"MSC","MSC","ADAM12|L","SDC4|R","Ligand","Receptor",2.305
"Fibroblast","MSC","ADAM12|L","SDC4|R","Ligand","Receptor",2.305
"Megakaryocyte","MSC","ADAM12|L","SDC4|R","Ligand","Receptor",2.305
"Myeloid","MSC","ADAM12|L","SDC4|R","Ligand","Receptor",2.305
"MSC","Neural","GAS6|L","AXL|R","Ligand","Receptor",2.495
"MSC","MSC","GAS6|L","AXL|R","Ligand","Receptor",2.495
"MSC","Fibroblast","GAS6|L","AXL|R","Ligand","Receptor",2.495
"MSC","Megakaryocyte","GAS6|L","AXL|R","Ligand","Receptor",2.495
"MSC","Myeloid","GAS6|L","AXL|R","Ligand","Receptor",2.495
"MSC","Neural","CXCL12|L","CXCR4|R","Ligand","Receptor",2.65
"MSC","MSC","CXCL12|L","CXCR4|R","Ligand","Receptor",2.62
"MSC","Fibroblast","CXCL12|L","CXCR4|R","Ligand","Receptor",2.794
"MSC","Megakaryocyte","CXCL12|L","CXCR4|R","Ligand","Receptor",2.845
"MSC","Myeloid","CXCL12|L","CXCR4|R","Ligand","Receptor",2.62
"Megakaryocyte","Neural","TGFB1|L","CXCR4|R","Ligand","Receptor",2.84
"Megakaryocyte","MSC","TGFB1|L","CXCR4|R","Ligand","Receptor",2.81
"Megakaryocyte","Fibroblast","TGFB1|L","CXCR4|R","Ligand","Receptor",2.984
"Megakaryocyte","Megakaryocyte","TGFB1|L","CXCR4|R","Ligand","Receptor",3.034
"Megakaryocyte","Myeloid","TGFB1|L","CXCR4|R","Ligand","Receptor",2.81
"Neural","MSC","INHBA|L","TGFBR3|R","Ligand","Receptor",2.454
"MSC","MSC","INHBA|L","TGFBR3|R","Ligand","Receptor",2.454
"Fibroblast","MSC","INHBA|L","TGFBR3|R","Ligand","Receptor",2.454
"Megakaryocyte","MSC","INHBA|L","TGFBR3|R","Ligand","Receptor",2.454
"Myeloid","MSC","INHBA|L","TGFBR3|R","Ligand","Receptor",2.454
"Neural","Fibroblast","MERTK|L","ZP3|R","Ligand","Receptor",2.479
"MSC","Fibroblast","MERTK|L","ZP3|R","Ligand","Receptor",2.479
"Fibroblast","Fibroblast","MERTK|L","ZP3|R","Ligand","Receptor",2.479
"Megakaryocyte","Fibroblast","MERTK|L","ZP3|R","Ligand","Receptor",2.479
"Myeloid","Fibroblast","MERTK|L","ZP3|R","Ligand","Receptor",2.479
"MSC","Neural","COL1A1|L","CD44|R","Ligand","Receptor",2.726
"MSC","MSC","COL1A1|L","CD44|R","Ligand","Receptor",2.6
"MSC","Fibroblast","COL1A1|L","CD44|R","Ligand","Receptor",2.553
"MSC","Megakaryocyte","COL1A1|L","CD44|R","Ligand","Receptor",2.651
"MSC","Myeloid","COL1A1|L","CD44|R","Ligand","Receptor",2.662
"Megakaryocyte","Neural","B2M|L","CD247|R","Ligand","Receptor",2.68
"Megakaryocyte","MSC","B2M|L","CD247|R","Ligand","Receptor",2.68
"Megakaryocyte","Fibroblast","B2M|L","CD247|R","Ligand","Receptor",2.68
"Megakaryocyte","Megakaryocyte","B2M|L","CD247|R","Ligand","Receptor",2.68
"Megakaryocyte","Myeloid","B2M|L","CD247|R","Ligand","Receptor",2.68
"MSC","Neural","COL1A2|L","CD44|R","Ligand","Receptor",2.759
"MSC","MSC","COL1A2|L","CD44|R","Ligand","Receptor",2.633
"MSC","Fibroblast","COL1A2|L","CD44|R","Ligand","Receptor",2.586
"MSC","Megakaryocyte","COL1A2|L","CD44|R","Ligand","Receptor",2.685
"MSC","Myeloid","COL1A2|L","CD44|R","Ligand","Receptor",2.695
"Megakaryocyte","Neural","TGFB1|L","TGFBR1|R","Ligand","Receptor",2.844
"Megakaryocyte","MSC","TGFB1|L","TGFBR1|R","Ligand","Receptor",2.844
"Megakaryocyte","Fibroblast","TGFB1|L","TGFBR1|R","Ligand","Receptor",2.844
"Megakaryocyte","Megakaryocyte","TGFB1|L","TGFBR1|R","Ligand","Receptor",2.844
"Megakaryocyte","Myeloid","TGFB1|L","TGFBR1|R","Ligand","Receptor",2.844
"Megakaryocyte","Neural","B2M|L","KLRC1|R","Ligand","Receptor",2.672
"Megakaryocyte","MSC","B2M|L","KLRC1|R","Ligand","Receptor",2.672
"Megakaryocyte","Fibroblast","B2M|L","KLRC1|R","Ligand","Receptor",2.672
"Megakaryocyte","Megakaryocyte","B2M|L","KLRC1|R","Ligand","Receptor",2.672
"Megakaryocyte","Myeloid","B2M|L","KLRC1|R","Ligand","Receptor",2.672
"Neural","MSC","NPPC|L","NPR3|R","Ligand","Receptor",2.325
"MSC","MSC","NPPC|L","NPR3|R","Ligand","Receptor",2.325
"Fibroblast","MSC","NPPC|L","NPR3|R","Ligand","Receptor",2.325
"Megakaryocyte","MSC","NPPC|L","NPR3|R","Ligand","Receptor",2.325
"Myeloid","MSC","NPPC|L","NPR3|R","Ligand","Receptor",2.325
"MSC","Neural","COL1A2|L","CD93|R","Ligand","Receptor",2.641
"MSC","MSC","COL1A2|L","CD93|R","Ligand","Receptor",2.805
"MSC","Fibroblast","COL1A2|L","CD93|R","Ligand","Receptor",2.641
"MSC","Megakaryocyte","COL1A2|L","CD93|R","Ligand","Receptor",2.809
"MSC","Myeloid","COL1A2|L","CD93|R","Ligand","Receptor",2.641
"MSC","Neural","COL1A1|L","CD93|R","Ligand","Receptor",2.608
"MSC","MSC","COL1A1|L","CD93|R","Ligand","Receptor",2.772
"MSC","Fibroblast","COL1A1|L","CD93|R","Ligand","Receptor",2.608
"MSC","Megakaryocyte","COL1A1|L","CD93|R","Ligand","Receptor",2.776
"MSC","Myeloid","COL1A1|L","CD93|R","Ligand","Receptor",2.608
"MSC","Neural","VCAN|L","CD44|R","Ligand","Receptor",2.836
"MSC","MSC","VCAN|L","CD44|R","Ligand","Receptor",2.71
"MSC","Fibroblast","VCAN|L","CD44|R","Ligand","Receptor",2.663
"MSC","Megakaryocyte","VCAN|L","CD44|R","Ligand","Receptor",2.761
"MSC","Myeloid","VCAN|L","CD44|R","Ligand","Receptor",2.772
"Megakaryocyte","Neural","TGFB1|L","CD109|R","Ligand","Receptor",2.882
"Megakaryocyte","MSC","TGFB1|L","CD109|R","Ligand","Receptor",2.882
"Megakaryocyte","Fibroblast","TGFB1|L","CD109|R","Ligand","Receptor",2.882
"Megakaryocyte","Megakaryocyte","TGFB1|L","CD109|R","Ligand","Receptor",2.882
"Megakaryocyte","Myeloid","TGFB1|L","CD109|R","Ligand","Receptor",2.882
"Megakaryocyte","Neural","B2M|L","CD3G|R","Ligand","Receptor",2.671
"Megakaryocyte","MSC","B2M|L","CD3G|R","Ligand","Receptor",2.671
"Megakaryocyte","Fibroblast","B2M|L","CD3G|R","Ligand","Receptor",2.671
"Megakaryocyte","Megakaryocyte","B2M|L","CD3G|R","Ligand","Receptor",2.671
"Megakaryocyte","Myeloid","B2M|L","CD3G|R","Ligand","Receptor",2.671
"MSC","Neural","FN1|L","CD44|R","Ligand","Receptor",2.492
"MSC","MSC","FN1|L","CD44|R","Ligand","Receptor",2.366
"MSC","Fibroblast","FN1|L","CD44|R","Ligand","Receptor",2.32
"MSC","Megakaryocyte","FN1|L","CD44|R","Ligand","Receptor",2.418
"MSC","Myeloid","FN1|L","CD44|R","Ligand","Receptor",2.428
"MSC","Neural","VCAM1|L","ITGB7|R","Ligand","Receptor",2.631
"MSC","MSC","VCAM1|L","ITGB7|R","Ligand","Receptor",2.631
"MSC","Fibroblast","VCAM1|L","ITGB7|R","Ligand","Receptor",2.631
"MSC","Megakaryocyte","VCAM1|L","ITGB7|R","Ligand","Receptor",2.631
"MSC","Myeloid","VCAM1|L","ITGB7|R","Ligand","Receptor",2.631
"Neural","MSC","FGF2|L","SDC4|R","Ligand","Receptor",2.35
"MSC","MSC","FGF2|L","SDC4|R","Ligand","Receptor",2.35
"Fibroblast","MSC","FGF2|L","SDC4|R","Ligand","Receptor",2.35
"Megakaryocyte","MSC","FGF2|L","SDC4|R","Ligand","Receptor",2.35
