"source","target","gene_A","gene_B","type_gene_A","type_gene_B","MeanLR"
"Fibroblast","Fibroblast","COL1A1|L","CD93|R","Ligand","Receptor",2.777
"Fibroblast","Megakaryocyte","COL1A1|L","CD93|R","Ligand","Receptor",2.777
"Fibroblast","Myeloid","COL1A1|L","CD93|R","Ligand","Receptor",2.777
"MSC","Megakaryocyte","FN1|L","ITGB7|R","Ligand","Receptor",2.8
"Fibroblast","Neural","FN1|L","ITGB7|R","Ligand","Receptor",2.782
"Fibroblast","MSC","FN1|L","ITGB7|R","Ligand","Receptor",2.782
"Fibroblast","Fibroblast","FN1|L","ITGB7|R","Ligand","Receptor",2.861
"Fibroblast","Megakaryocyte","FN1|L","ITGB7|R","Ligand","Receptor",3.321
"MSC","Neural","TCTN1|L","TMEM67|R","Ligand","Receptor",2.419
"MSC","MSC","TCTN1|L","TMEM67|R","Ligand","Receptor",2.419
"MSC","Fibroblast","TCTN1|L","TMEM67|R","Ligand","Receptor",2.419
"MSC","Megakaryocyte","TCTN1|L","TMEM67|R","Ligand","Receptor",2.419
"MSC","Myeloid","TCTN1|L","TMEM67|R","Ligand","Receptor",2.419
"Fibroblast","Neural","COL4A1|L","CD93|R","Ligand","Receptor",2.382
"Fibroblast","MSC","COL4A1|L","CD93|R","Ligand","Receptor",2.382
"Fibroblast","Fibroblast","COL4A1|L","CD93|R","Ligand","Receptor",2.382
"Fibroblast","Megakaryocyte","COL4A1|L","CD93|R","Ligand","Receptor",2.382
"Fibroblast","Myeloid","COL4A1|L","CD93|R","Ligand","Receptor",2.382
"Neural","Megakaryocyte","CDH1|L","ITGB7|R","Ligand","Receptor",2.702
"MSC","Megakaryocyte","CDH1|L","ITGB7|R","Ligand","Receptor",2.702
"Fibroblast","Megakaryocyte","CDH1|L","ITGB7|R","Ligand","Receptor",2.702
"Megakaryocyte","Megakaryocyte","CDH1|L","ITGB7|R","Ligand","Receptor",2.702
"Myeloid","Megakaryocyte","CDH1|L","ITGB7|R","Ligand","Receptor",2.702
"Neural","Megakaryocyte","TNF|L","TNFRSF1B|R","Ligand","Receptor",2.65
"MSC","Megakaryocyte","TNF|L","TNFRSF1B|R","Ligand","Receptor",2.65
"Fibroblast","Megakaryocyte","TNF|L","TNFRSF1B|R","Ligand","Receptor",2.65
"Megakaryocyte","Megakaryocyte","TNF|L","TNFRSF1B|R","Ligand","Receptor",2.65
"Myeloid","Megakaryocyte","TNF|L","TNFRSF1B|R","Ligand","Receptor",2.65
"MSC","Neural","LIFR|L","IL6ST|R","Ligand","Receptor",2.681
"Neural","MSC","LIFR|L","IL6ST|R","Ligand","Receptor",2.459
"MSC","MSC","LIFR|L","IL6ST|R","Ligand","Receptor",3.067
"Fibroblast","MSC","LIFR|L","IL6ST|R","Ligand","Receptor",2.538
"MSC","Fibroblast","LIFR|L","IL6ST|R","Ligand","Receptor",2.727
"MSC","Megakaryocyte","LIFR|L","IL6ST|R","Ligand","Receptor",2.681
"Neural","Megakaryocyte","MIF4GD|L","TNFRSF14|R","Ligand","Receptor",2.504
"MSC","Megakaryocyte","MIF4GD|L","TNFRSF14|R","Ligand","Receptor",2.607
"Fibroblast","Megakaryocyte","MIF4GD|L","TNFRSF14|R","Ligand","Receptor",2.504
"Megakaryocyte","MSC","MIF4GD|L","TNFRSF14|R","Ligand","Receptor",2.424
"Megakaryocyte","Megakaryocyte","MIF4GD|L","TNFRSF14|R","Ligand","Receptor",2.653
"Myeloid","Megakaryocyte","MIF4GD|L","TNFRSF14|R","Ligand","Receptor",2.504
"MSC","Neural","COL1A2|L","ITGB1|R","Ligand","Receptor",2.498
"MSC","MSC","COL1A2|L","ITGB1|R","Ligand","Receptor",2.953
"Fibroblast","MSC","COL1A2|L","ITGB1|R","Ligand","Receptor",2.794
"MSC","Fibroblast","COL1A2|L","ITGB1|R","Ligand","Receptor",2.798
"Fibroblast","Fibroblast","COL1A2|L","ITGB1|R","Ligand","Receptor",2.639
"MSC","Megakaryocyte","COL1A2|L","ITGB1|R","Ligand","Receptor",2.675
"Myeloid","Neural","GNAI2|L","S1PR4|R","Ligand","Receptor",2.653
"Myeloid","Fibroblast","GNAI2|L","S1PR4|R","Ligand","Receptor",2.653
"Neural","Myeloid","GNAI2|L","S1PR4|R","Ligand","Receptor",2.975
"Fibroblast","Myeloid","GNAI2|L","S1PR4|R","Ligand","Receptor",2.979
"Megakaryocyte","Myeloid","GNAI2|L","S1PR4|R","Ligand","Receptor",2.894
"Myeloid","Myeloid","GNAI2|L","S1PR4|R","Ligand","Receptor",3.374
"Neural","MSC","THBS1|L","CD36|R","Ligand","Receptor",2.176
"MSC","Neural","THBS1|L","CD36|R","Ligand","Receptor",2.21
"MSC","MSC","THBS1|L","CD36|R","Ligand","Receptor",2.349
"MSC","Fibroblast","THBS1|L","CD36|R","Ligand","Receptor",2.21
"MSC","Myeloid","THBS1|L","CD36|R","Ligand","Receptor",2.21
"Fibroblast","MSC","THBS1|L","CD36|R","Ligand","Receptor",2.225
"Neural","MSC","CD14|L","ITGB1|R","Ligand","Receptor",2.503
"MSC","MSC","CD14|L","ITGB1|R","Ligand","Receptor",2.81
"Fibroblast","MSC","CD14|L","ITGB1|R","Ligand","Receptor",2.503
"Myeloid","MSC","CD14|L","ITGB1|R","Ligand","Receptor",2.503
"MSC","Fibroblast","CD14|L","ITGB1|R","Ligand","Receptor",2.654
"MSC","Megakaryocyte","CD14|L","ITGB1|R","Ligand","Receptor",2.531
"Neural","MSC","LAMB1|L","ITGA1|R","Ligand","Receptor",2.436
"MSC","Neural","LAMB1|L","ITGA1|R","Ligand","Receptor",2.377
"MSC","MSC","LAMB1|L","ITGA1|R","Ligand","Receptor",2.7
"MSC","Fibroblast","LAMB1|L","ITGA1|R","Ligand","Receptor",2.377
"Fibroblast","MSC","LAMB1|L","ITGA1|R","Ligand","Receptor",2.436
"Myeloid","MSC","LAMB1|L","ITGA1|R","Ligand","Receptor",2.436
"MSC","Megakaryocyte","SLC3A2|L","GP9|R","Ligand","Receptor",2.226
"Fibroblast","Neural","SLC3A2|L","GP9|R","Ligand","Receptor",2.231
"Fibroblast","MSC","SLC3A2|L","GP9|R","Ligand","Receptor",2.231
"Fibroblast","Megakaryocyte","SLC3A2|L","GP9|R","Ligand","Receptor",2.314
"Fibroblast","Myeloid","SLC3A2|L","GP9|R","Ligand","Receptor",2.231
"Megakaryocyte","Megakaryocyte","SLC3A2|L","GP9|R","Ligand","Receptor",2.261
"MSC","Neural","COL1A2|L","ITGA1|R","Ligand","Receptor",2.591
"MSC","MSC","COL1A2|L","ITGA1|R","Ligand","Receptor",2.915
"MSC","Fibroblast","COL1A2|L","ITGA1|R","Ligand","Receptor",2.591
"MSC","Megakaryocyte","COL1A2|L","ITGA1|R","Ligand","Receptor",2.591
"Fibroblast","MSC","COL1A2|L","ITGA1|R","Ligand","Receptor",2.756
"Fibroblast","Fibroblast","COL1A2|L","ITGA1|R","Ligand","Receptor",2.432
"MSC","Neural","COL6A1|L","ITGA1|R","Ligand","Receptor",2.496
"MSC","MSC","COL6A1|L","ITGA1|R","Ligand","Receptor",2.819
"MSC","Fibroblast","COL6A1|L","ITGA1|R","Ligand","Receptor",2.496
"Fibroblast","Neural","COL6A1|L","ITGA1|R","Ligand","Receptor",2.5
"Fibroblast","MSC","COL6A1|L","ITGA1|R","Ligand","Receptor",2.824
"Fibroblast","Fibroblast","COL6A1|L","ITGA1|R","Ligand","Receptor",2.5
"Neural","MSC","COL5A2|L","ITGB1|R","Ligand","Receptor",2.466
"MSC","MSC","COL5A2|L","ITGB1|R","Ligand","Receptor",2.645
"Fibroblast","MSC","COL5A2|L","ITGB1|R","Ligand","Receptor",2.591
"Megakaryocyte","MSC","COL5A2|L","ITGB1|R","Ligand","Receptor",2.466
"MSC","Fibroblast","COL5A2|L","ITGB1|R","Ligand","Receptor",2.49
"Fibroblast","Fibroblast","COL5A2|L","ITGB1|R","Ligand","Receptor",2.436
"MSC","Neural","LRPAP1|L","SORL1|R","Ligand","Receptor",2.384
"MSC","MSC","LRPAP1|L","SORL1|R","Ligand","Receptor",2.384
"MSC","Fibroblast","LRPAP1|L","SORL1|R","Ligand","Receptor",2.384
"MSC","Megakaryocyte","LRPAP1|L","SORL1|R","Ligand","Receptor",2.532
"MSC","Myeloid","LRPAP1|L","SORL1|R","Ligand","Receptor",2.384
"Myeloid","Megakaryocyte","LRPAP1|L","SORL1|R","Ligand","Receptor",2.656
"Neural","Megakaryocyte","LTF|L","GP9|R","Ligand","Receptor",2.162
"Myeloid","Neural","LTF|L","GP9|R","Ligand","Receptor",3.579
"Myeloid","MSC","LTF|L","GP9|R","Ligand","Receptor",3.579
"Myeloid","Fibroblast","LTF|L","GP9|R","Ligand","Receptor",3.579
"Myeloid","Megakaryocyte","LTF|L","GP9|R","Ligand","Receptor",3.662
"Myeloid","Myeloid","LTF|L","GP9|R","Ligand","Receptor",3.579
"Fibroblast","Neural","TGM2|L","ITGA4|R","Ligand","Receptor",2.469
"Fibroblast","MSC","TGM2|L","ITGA4|R","Ligand","Receptor",2.469
"Fibroblast","Fibroblast","TGM2|L","ITGA4|R","Ligand","Receptor",2.469
"MSC","Megakaryocyte","TGM2|L","ITGA4|R","Ligand","Receptor",2.613
"Fibroblast","Megakaryocyte","TGM2|L","ITGA4|R","Ligand","Receptor",2.902
"Fibroblast","Myeloid","TGM2|L","ITGA4|R","Ligand","Receptor",2.895
"MSC","MSC","FN1|L","ITGB1|R","Ligand","Receptor",2.607
"Fibroblast","Neural","FN1|L","ITGB1|R","Ligand","Receptor",2.672
"Fibroblast","MSC","FN1|L","ITGB1|R","Ligand","Receptor",3.127
"Fibroblast","Fibroblast","FN1|L","ITGB1|R","Ligand","Receptor",2.972
"Fibroblast","Megakaryocyte","FN1|L","ITGB1|R","Ligand","Receptor",2.849
"Fibroblast","Myeloid","FN1|L","ITGB1|R","Ligand","Receptor",2.672
"MSC","Neural","TNC|L","ITGB1|R","Ligand","Receptor",2.477
"MSC","MSC","TNC|L","ITGB1|R","Ligand","Receptor",2.932
"Fibroblast","MSC","TNC|L","ITGB1|R","Ligand","Receptor",2.424
"Megakaryocyte","MSC","TNC|L","ITGB1|R","Ligand","Receptor",2.424
"MSC","Fibroblast","TNC|L","ITGB1|R","Ligand","Receptor",2.777
"MSC","Megakaryocyte","TNC|L","ITGB1|R","Ligand","Receptor",2.654
"MSC","Neural","VCAN|L","ITGA4|R","Ligand","Receptor",2.954
"MSC","MSC","VCAN|L","ITGA4|R","Ligand","Receptor",2.954
"MSC","Fibroblast","VCAN|L","ITGA4|R","Ligand","Receptor",2.954
"MSC","Megakaryocyte","VCAN|L","ITGA4|R","Ligand","Receptor",3.386
"MSC","Myeloid","VCAN|L","ITGA4|R","Ligand","Receptor",3.38
"Fibroblast","Megakaryocyte","VCAN|L","ITGA4|R","Ligand","Receptor",2.541
"Neural","MSC","FN1|L","PLAUR|R","Ligand","Receptor",2.469
"MSC","MSC","FN1|L","PLAUR|R","Ligand","Receptor",2.698
"Fibroblast","Neural","FN1|L","PLAUR|R","Ligand","Receptor",2.758
"Fibroblast","MSC","FN1|L","PLAUR|R","Ligand","Receptor",3.219
"Fibroblast","Fibroblast","FN1|L","PLAUR|R","Ligand","Receptor",2.758
"Fibroblast","Megakaryocyte","FN1|L","PLAUR|R","Ligand","Receptor",2.758
"Neural","MSC","HSPG2|L","ITGB1|R","Ligand","Receptor",2.447
"MSC","MSC","HSPG2|L","ITGB1|R","Ligand","Receptor",2.677
"Fibroblast","MSC","HSPG2|L","ITGB1|R","Ligand","Receptor",2.559
"Megakaryocyte","MSC","HSPG2|L","ITGB1|R","Ligand","Receptor",2.447
"MSC","Fibroblast","HSPG2|L","ITGB1|R","Ligand","Receptor",2.522
"Fibroblast","Fibroblast","HSPG2|L","ITGB1|R","Ligand","Receptor",2.404
"MSC","Neural","CD151|L","DUSP18|R","Ligand","Receptor",2.433
"MSC","MSC","CD151|L","DUSP18|R","Ligand","Receptor",2.433
"MSC","Fibroblast","CD151|L","DUSP18|R","Ligand","Receptor",2.512
"MSC","Megakaryocyte","CD151|L","DUSP18|R","Ligand","Receptor",2.433
"Fibroblast","Neural","CD151|L","DUSP18|R","Ligand","Receptor",2.4
"Fibroblast","Fibroblast","CD151|L","DUSP18|R","Ligand","Receptor",2.478
"Megakaryocyte","Neural","GZMB|L","PGRMC1|R","Ligand","Receptor",3.002
"Neural","MSC","GZMB|L","PGRMC1|R","Ligand","Receptor",2.463
"Megakaryocyte","MSC","GZMB|L","PGRMC1|R","Ligand","Receptor",3.329
"Megakaryocyte","Fibroblast","GZMB|L","PGRMC1|R","Ligand","Receptor",2.952
"Megakaryocyte","Megakaryocyte","GZMB|L","PGRMC1|R","Ligand","Receptor",2.952
"Megakaryocyte","Myeloid","GZMB|L","PGRMC1|R","Ligand","Receptor",2.952
"MSC","Neural","MDK|L","ITGA4|R","Ligand","Receptor",2.897
"MSC","MSC","MDK|L","ITGA4|R","Ligand","Receptor",2.897
"MSC","Fibroblast","MDK|L","ITGA4|R","Ligand","Receptor",2.897
"MSC","Megakaryocyte","MDK|L","ITGA4|R","Ligand","Receptor",3.329
"Fibroblast","Megakaryocyte","MDK|L","ITGA4|R","Ligand","Receptor",2.58
"MSC","Myeloid","MDK|L","ITGA4|R","Ligand","Receptor",3.322
"Neural","MSC","THBS1|L","ITGB1|R","Ligand","Receptor",2.454
"MSC","MSC","THBS1|L","ITGB1|R","Ligand","Receptor",2.627
"Fibroblast","MSC","THBS1|L","ITGB1|R","Ligand","Receptor",2.503
"Megakaryocyte","MSC","THBS1|L","ITGB1|R","Ligand","Receptor",2.454
"Myeloid","MSC","THBS1|L","ITGB1|R","Ligand","Receptor",2.454
"MSC","Fibroblast","THBS1|L","ITGB1|R","Ligand","Receptor",2.472
"MSC","Neural","ADAM17|L","ITGA5|R","Ligand","Receptor",2.471
"MSC","MSC","ADAM17|L","ITGA5|R","Ligand","Receptor",2.536
"Neural","Fibroblast","ADAM17|L","ITGA5|R","Ligand","Receptor",2.429
"MSC","Fibroblast","ADAM17|L","ITGA5|R","Ligand","Receptor",2.797
"Fibroblast","Fibroblast","ADAM17|L","ITGA5|R","Ligand","Receptor",2.429
"Megakaryocyte","Fibroblast","ADAM17|L","ITGA5|R","Ligand","Receptor",2.429
"MSC","Neural","VEGFC|L","NRP2|R","Ligand","Receptor",2.449
"Neural","MSC","VEGFC|L","NRP2|R","Ligand","Receptor",2.578
"MSC","MSC","VEGFC|L","NRP2|R","Ligand","Receptor",2.939
"Fibroblast","MSC","VEGFC|L","NRP2|R","Ligand","Receptor",2.578
"Megakaryocyte","MSC","VEGFC|L","NRP2|R","Ligand","Receptor",2.578
"MSC","Fibroblast","VEGFC|L","NRP2|R","Ligand","Receptor",2.59
"Neural","MSC","THBS1|L","SDC4|R","Ligand","Receptor",2.47
"MSC","MSC","THBS1|L","SDC4|R","Ligand","Receptor",2.644
"MSC","Myeloid","THBS1|L","SDC4|R","Ligand","Receptor",2.276
"Fibroblast","MSC","THBS1|L","SDC4|R","Ligand","Receptor",2.519
"Megakaryocyte","MSC","THBS1|L","SDC4|R","Ligand","Receptor",2.47
"Myeloid","MSC","THBS1|L","SDC4|R","Ligand","Receptor",2.47
"MSC","Neural","CLEC11A|L","KIT|R","Ligand","Receptor",2.47
"MSC","MSC","CLEC11A|L","KIT|R","Ligand","Receptor",2.572
"Fibroblast","MSC","CLEC11A|L","KIT|R","Ligand","Receptor",2.412
"MSC","Fibroblast","CLEC11A|L","KIT|R","Ligand","Receptor",2.47
"MSC","Megakaryocyte","CLEC11A|L","KIT|R","Ligand","Receptor",2.47
"MSC","Myeloid","CLEC11A|L","KIT|R","Ligand","Receptor",2.47
"MSC","Neural","MDK|L","SDC4|R","Ligand","Receptor",2.889
"MSC","MSC","MDK|L","SDC4|R","Ligand","Receptor",3.256
"MSC","Fibroblast","MDK|L","SDC4|R","Ligand","Receptor",2.889
"MSC","Megakaryocyte","MDK|L","SDC4|R","Ligand","Receptor",2.889
"MSC","Myeloid","MDK|L","SDC4|R","Ligand","Receptor",2.889
"Fibroblast","MSC","MDK|L","SDC4|R","Ligand","Receptor",2.508
"MSC","Neural","ANGPT1|L","ITGB1|R","Ligand","Receptor",2.592
"Neural","MSC","ANGPT1|L","ITGB1|R","Ligand","Receptor",2.46
"MSC","MSC","ANGPT1|L","ITGB1|R","Ligand","Receptor",3.047
"MSC","Fibroblast","ANGPT1|L","ITGB1|R","Ligand","Receptor",2.891
"MSC","Megakaryocyte","ANGPT1|L","ITGB1|R","Ligand","Receptor",2.768
"MSC","Myeloid","ANGPT1|L","ITGB1|R","Ligand","Receptor",2.592
"MSC","Neural","MDK|L","ITGB1|R","Ligand","Receptor",2.785
"MSC","MSC","MDK|L","ITGB1|R","Ligand","Receptor",3.24
"Fibroblast","MSC","MDK|L","ITGB1|R","Ligand","Receptor",2.492
"MSC","Fibroblast","MDK|L","ITGB1|R","Ligand","Receptor",3.085
"MSC","Megakaryocyte","MDK|L","ITGB1|R","Ligand","Receptor",2.962
"MSC","Myeloid","MDK|L","ITGB1|R","Ligand","Receptor",2.785
"MSC","Megakaryocyte","FN1|L","ITGA4|R","Ligand","Receptor",2.695
"Fibroblast","Neural","FN1|L","ITGA4|R","Ligand","Receptor",2.783
"Fibroblast","MSC","FN1|L","ITGA4|R","Ligand","Receptor",2.783
"Fibroblast","Fibroblast","FN1|L","ITGA4|R","Ligand","Receptor",2.783
"Fibroblast","Megakaryocyte","FN1|L","ITGA4|R","Ligand","Receptor",3.216
"Fibroblast","Myeloid","FN1|L","ITGA4|R","Ligand","Receptor",3.209
"MSC","Neural","FGF7|L","NRP1|R","Ligand","Receptor",2.714
"Neural","MSC","FGF7|L","NRP1|R","Ligand","Receptor",2.5
"MSC","MSC","FGF7|L","NRP1|R","Ligand","Receptor",3.083
"Fibroblast","MSC","FGF7|L","NRP1|R","Ligand","Receptor",2.5
"Megakaryocyte","MSC","FGF7|L","NRP1|R","Ligand","Receptor",2.5
"MSC","Fibroblast","FGF7|L","NRP1|R","Ligand","Receptor",2.664
"MSC","Megakaryocyte","FGF7|L","NRP1|R","Ligand","Receptor",2.664
"Neural","MSC","COL4A2|L","ITGB5|R","Ligand","Receptor",2.426
"MSC","MSC","COL4A2|L","ITGB5|R","Ligand","Receptor",2.426
"Fibroblast","Neural","COL4A2|L","ITGB5|R","Ligand","Receptor",2.365
"Fibroblast","MSC","COL4A2|L","ITGB5|R","Ligand","Receptor",2.66
"Fibroblast","Fibroblast","COL4A2|L","ITGB5|R","Ligand","Receptor",2.365
"Megakaryocyte","MSC","COL4A2|L","ITGB5|R","Ligand","Receptor",2.426
"Myeloid","MSC","COL4A2|L","ITGB5|R","Ligand","Receptor",2.426
"Neural","Megakaryocyte","VCAM1|L","ITGB7|R","Ligand","Receptor",2.574
"MSC","Neural","VCAM1|L","ITGB7|R","Ligand","Receptor",2.978
"MSC","MSC","VCAM1|L","ITGB7|R","Ligand","Receptor",2.978
"MSC","Fibroblast","VCAM1|L","ITGB7|R","Ligand","Receptor",3.057
"MSC","Megakaryocyte","VCAM1|L","ITGB7|R","Ligand","Receptor",3.517
"MSC","Myeloid","VCAM1|L","ITGB7|R","Ligand","Receptor",2.978
"Fibroblast","Megakaryocyte","VCAM1|L","ITGB7|R","Ligand","Receptor",2.574
"MSC","Neural","LIFR|L","LIFR|R","Ligand","Receptor",2.713
"Neural","MSC","LIFR|L","LIFR|R","Ligand","Receptor",2.713
"MSC","MSC","LIFR|L","LIFR|R","Ligand","Receptor",3.321
"Fibroblast","MSC","LIFR|L","LIFR|R","Ligand","Receptor",2.792
"Megakaryocyte","MSC","LIFR|L","LIFR|R","Ligand","Receptor",2.713
"MSC","Fibroblast","LIFR|L","LIFR|R","Ligand","Receptor",2.792
"MSC","Megakaryocyte","LIFR|L","LIFR|R","Ligand","Receptor",2.713
"Neural","MSC","SERPING1|L","LRP1|R","Ligand","Receptor",2.712
"MSC","Neural","SERPING1|L","LRP1|R","Ligand","Receptor",2.716
"MSC","MSC","SERPING1|L","LRP1|R","Ligand","Receptor",3.437
"MSC","Fibroblast","SERPING1|L","LRP1|R","Ligand","Receptor",2.759
"MSC","Megakaryocyte","SERPING1|L","LRP1|R","Ligand","Receptor",2.716
"Fibroblast","MSC","SERPING1|L","LRP1|R","Ligand","Receptor",2.755
"Megakaryocyte","MSC","SERPING1|L","LRP1|R","Ligand","Receptor",2.712
"Neural","MSC","APP|L","LRP1|R","Ligand","Receptor",2.854
"MSC","Neural","APP|L","LRP1|R","Ligand","Receptor",2.541
"MSC","MSC","APP|L","LRP1|R","Ligand","Receptor",3.262
"MSC","Fibroblast","APP|L","LRP1|R","Ligand","Receptor",2.584
"Fibroblast","MSC","APP|L","LRP1|R","Ligand","Receptor",2.761
"Megakaryocyte","MSC","APP|L","LRP1|R","Ligand","Receptor",2.8
"Myeloid","MSC","APP|L","LRP1|R","Ligand","Receptor",3.314
"Neural","MSC","IL16|L","CD4|R","Ligand","Receptor",2.285
"Fibroblast","MSC","IL16|L","CD4|R","Ligand","Receptor",2.285
"Megakaryocyte","MSC","IL16|L","CD4|R","Ligand","Receptor",2.433
"Myeloid","MSC","IL16|L","CD4|R","Ligand","Receptor",2.285
"Megakaryocyte","Megakaryocyte","IL16|L","CD4|R","Ligand","Receptor",2.317
"Megakaryocyte","Myeloid","IL16|L","CD4|R","Ligand","Receptor",2.317
"Myeloid","Myeloid","IL16|L","CD4|R","Ligand","Receptor",2.169
"Neural","MSC","CALR|L","LRP1|R","Ligand","Receptor",2.716
"MSC","Neural","CALR|L","LRP1|R","Ligand","Receptor",2.411
"MSC","MSC","CALR|L","LRP1|R","Ligand","Receptor",3.132
"MSC","Fibroblast","CALR|L","LRP1|R","Ligand","Receptor",2.453
"Fibroblast","MSC","CALR|L","LRP1|R","Ligand","Receptor",2.853
"Megakaryocyte","MSC","CALR|L","LRP1|R","Ligand","Receptor",2.776
"Myeloid","MSC","CALR|L","LRP1|R","Ligand","Receptor",2.689
"MSC","Neural","COL1A2|L","CD44|R","Ligand","Receptor",2.567
"MSC","MSC","COL1A2|L","CD44|R","Ligand","Receptor",2.623
"MSC","Fibroblast","COL1A2|L","CD44|R","Ligand","Receptor",2.757
"MSC","Megakaryocyte","COL1A2|L","CD44|R","Ligand","Receptor",2.658
"Fibroblast","MSC","COL1A2|L","CD44|R","Ligand","Receptor",2.464
"Fibroblast","Fibroblast","COL1A2|L","CD44|R","Ligand","Receptor",2.598
"Fibroblast","Megakaryocyte","COL1A2|L","CD44|R","Ligand","Receptor",2.499
"MSC","Neural","ADAM28|L","ITGA4|R","Ligand","Receptor",2.808
"MSC","MSC","ADAM28|L","ITGA4|R","Ligand","Receptor",2.808
"MSC","Fibroblast","ADAM28|L","ITGA4|R","Ligand","Receptor",2.808
"Neural","Megakaryocyte","ADAM28|L","ITGA4|R","Ligand","Receptor",2.562
"MSC","Megakaryocyte","ADAM28|L","ITGA4|R","Ligand","Receptor",3.24
"Megakaryocyte","Megakaryocyte","ADAM28|L","ITGA4|R","Ligand","Receptor",2.562
"MSC","Myeloid","ADAM28|L","ITGA4|R","Ligand","Receptor",3.234
"Neural","MSC","PSAP|L","LRP1|R","Ligand","Receptor",2.677
"MSC","Neural","PSAP|L","LRP1|R","Ligand","Receptor",2.434
"MSC","MSC","PSAP|L","LRP1|R","Ligand","Receptor",3.156
"MSC","Fibroblast","PSAP|L","LRP1|R","Ligand","Receptor",2.477
"Fibroblast","MSC","PSAP|L","LRP1|R","Ligand","Receptor",2.789
"Megakaryocyte","MSC","PSAP|L","LRP1|R","Ligand","Receptor",2.9
"Myeloid","MSC","PSAP|L","LRP1|R","Ligand","Receptor",2.909
"MSC","Neural","VIM|L","CD44|R","Ligand","Receptor",2.76
"MSC","MSC","VIM|L","CD44|R","Ligand","Receptor",2.816
"MSC","Fibroblast","VIM|L","CD44|R","Ligand","Receptor",2.949
"MSC","Megakaryocyte","VIM|L","CD44|R","Ligand","Receptor",2.85
"MSC","Myeloid","VIM|L","CD44|R","Ligand","Receptor",2.76
"Fibroblast","Fibroblast","VIM|L","CD44|R","Ligand","Receptor",2.522
"Megakaryocyte","Fibroblast","VIM|L","CD44|R","Ligand","Receptor",2.571
"MSC","Neural","FGF7|L","FGFR1|R","Ligand","Receptor",2.639
"Neural","MSC","FGF7|L","FGFR1|R","Ligand","Receptor",2.564
"MSC","MSC","FGF7|L","FGFR1|R","Ligand","Receptor",3.147
"Fibroblast","MSC","FGF7|L","FGFR1|R","Ligand","Receptor",2.564
"Megakaryocyte","MSC","FGF7|L","FGFR1|R","Ligand","Receptor",2.564
"MSC","Fibroblast","FGF7|L","FGFR1|R","Ligand","Receptor",2.793
"MSC","Megakaryocyte","FGF7|L","FGFR1|R","Ligand","Receptor",2.639
"MSC","Neural","IGFBP4|L","LRP6|R","Ligand","Receptor",2.47
"Fibroblast","Neural","IGFBP4|L","LRP6|R","Ligand","Receptor",2.628
"MSC","MSC","IGFBP4|L","LRP6|R","Ligand","Receptor",2.522
"Fibroblast","MSC","IGFBP4|L","LRP6|R","Ligand","Receptor",2.68
"Fibroblast","Fibroblast","IGFBP4|L","LRP6|R","Ligand","Receptor",2.578
"MSC","Megakaryocyte","IGFBP4|L","LRP6|R","Ligand","Receptor",2.42
"Fibroblast","Megakaryocyte","IGFBP4|L","LRP6|R","Ligand","Receptor",2.578
"MSC","Neural","LEPR|L","LEPR|R","Ligand","Receptor",2.881
"Neural","MSC","LEPR|L","LEPR|R","Ligand","Receptor",2.881
"MSC","MSC","LEPR|L","LEPR|R","Ligand","Receptor",3.839
"Fibroblast","MSC","LEPR|L","LEPR|R","Ligand","Receptor",2.881
"Megakaryocyte","MSC","LEPR|L","LEPR|R","Ligand","Receptor",2.881
"MSC","Fibroblast","LEPR|L","LEPR|R","Ligand","Receptor",2.881
"MSC","Megakaryocyte","LEPR|L","LEPR|R","Ligand","Receptor",2.881
"Neural","MSC","APOD|L","LEPR|R","Ligand","Receptor",2.962
"MSC","Neural","APOD|L","LEPR|R","Ligand","Receptor",2.816
"MSC","MSC","APOD|L","LEPR|R","Ligand","Receptor",3.774
"MSC","Fibroblast","APOD|L","LEPR|R","Ligand","Receptor",2.816
"MSC","Megakaryocyte","APOD|L","LEPR|R","Ligand","Receptor",2.816
"Fibroblast","MSC","APOD|L","LEPR|R","Ligand","Receptor",2.962
"Megakaryocyte","MSC","APOD|L","LEPR|R","Ligand","Receptor",2.962
"Neural","MSC","COL3A1|L","ITGB1|R","Ligand","Receptor",2.414
"MSC","Neural","COL3A1|L","ITGB1|R","Ligand","Receptor",2.398
"MSC","MSC","COL3A1|L","ITGB1|R","Ligand","Receptor",2.853
"MSC","Fibroblast","COL3A1|L","ITGB1|R","Ligand","Receptor",2.698
"MSC","Megakaryocyte","COL3A1|L","ITGB1|R","Ligand","Receptor",2.575
"Fibroblast","MSC","COL3A1|L","ITGB1|R","Ligand","Receptor",2.49
"Megakaryocyte","MSC","COL3A1|L","ITGB1|R","Ligand","Receptor",2.414
"MSC","Neural","EPOR|L","EPOR|R","Ligand","Receptor",2.189
"Neural","MSC","EPOR|L","EPOR|R","Ligand","Receptor",2.189
"MSC","MSC","EPOR|L","EPOR|R","Ligand","Receptor",2.307
"Fibroblast","MSC","EPOR|L","EPOR|R","Ligand","Receptor",2.189
"Megakaryocyte","MSC","EPOR|L","EPOR|R","Ligand","Receptor",2.189
"MSC","Fibroblast","EPOR|L","EPOR|R","Ligand","Receptor",2.189
"MSC","Megakaryocyte","EPOR|L","EPOR|R","Ligand","Receptor",2.189
"MSC","Neural","LGALS3BP|L","ITGB1|R","Ligand","Receptor",2.441
