Ligand,Receptor,Ligand.Cluster,Receptor.Cluster,isReceptor_fst,isReceptor_scn,MeanLR
EFNB1,EPHB4,Megakaryocyte,Megakaryocyte,False,True,2.485
IL15,IL15RA,Fibroblast,Fibroblast,False,True,2.386
CDH1,KLRG1,Neural,MSC,False,True,2.47
SGPP1,CD44,MSC,Neural,False,True,2.407
OSM,IL6ST,MSC,MSC,False,True,2.463
BDNF,NGFR,Megakaryocyte,MSC,False,True,2.363
TGM2,ITGA4,MSC,Megakaryocyte,False,True,2.365
PSEN1,CD44,MSC,Neural,False,True,2.386
RARRES2,CCRL2,MSC,Neural,False,True,2.678
APP,NGFR,MSC,MSC,False,True,2.347
NPPA,NPR3,Neural,MSC,False,True,2.347
CR1,CD55,Neural,Neural,True,True,2.593
PSEN1,NCSTN,MSC,Neural,False,False,2.3
ADIPOR1,ADIPOR1,Neural,Neural,True,True,3.1510000000000002
APP,NCSTN,MSC,Neural,False,False,2.2640000000000002
PSAP,SORT1,Megakaryocyte,MSC,False,True,2.4459999999999997
SEMA7A,ITGA1,Neural,MSC,False,True,2.565
EFNB1,ERBB2,MSC,MSC,False,True,2.4619999999999997
LTA4H,LTBR,Neural,MSC,False,True,2.301
PTDSS1,JMJD6,Megakaryocyte,Neural,False,False,2.451
NID1,PTPRF,MSC,Neural,False,True,2.316
NID1,PTPRF,Fibroblast,Neural,False,True,2.318
GABPB1,TFR2,MSC,Neural,False,True,2.67
GABPB1,TFR2,Megakaryocyte,Neural,False,True,2.4930000000000003
CD2BP2,CD58,Neural,Fibroblast,False,False,2.5980000000000003
CD2BP2,CD58,MSC,Fibroblast,False,False,2.6430000000000002
BDNF,NTRK2,Fibroblast,MSC,False,True,2.273
BDNF,NTRK2,Megakaryocyte,MSC,False,True,2.279
COL4A1,CD93,MSC,MSC,False,True,2.5069999999999997
COL4A1,CD93,MSC,Megakaryocyte,False,True,2.511
SGPP1,ITGA4,MSC,Megakaryocyte,False,True,2.3930000000000002
SGPP1,ITGA4,MSC,Myeloid,False,True,2.2769999999999997
ITPK1,INSR,Megakaryocyte,MSC,False,True,2.636
ITPK1,INSR,Megakaryocyte,Fibroblast,False,True,2.593
FZR1,ITGAE,Neural,Megakaryocyte,False,True,2.559
FZR1,ITGAE,Megakaryocyte,Megakaryocyte,False,True,2.397
ADGRE5,CD55,Fibroblast,Neural,True,True,2.616
ADGRE5,CD55,Myeloid,Neural,True,True,2.614
BDNF,SORT1,Fibroblast,MSC,False,True,2.3480000000000003
BDNF,SORT1,Megakaryocyte,MSC,False,True,2.354
TNFRSF14,BTLA,MSC,MSC,True,True,2.372
TNFRSF14,BTLA,Megakaryocyte,MSC,True,True,2.438
DUSP18,ITGA1,Neural,MSC,False,True,2.403
DUSP18,ITGA1,MSC,MSC,False,True,2.506
CXCL8,CD79A,Neural,Fibroblast,False,True,2.4019999999999997
CXCL8,CD79A,Fibroblast,Fibroblast,False,True,2.3569999999999998
LTA4H,TNFRSF1A,Neural,MSC,False,True,2.364
LTA4H,TNFRSF1A,MSC,Megakaryocyte,False,True,2.34
RHAG,ICAM4,Neural,Neural,False,False,2.605
RHAG,ICAM4,Neural,Megakaryocyte,False,False,2.708
CALM2,INSR,MSC,MSC,False,True,2.421
CALM2,INSR,Neural,Fibroblast,False,True,2.432
CALM1,FAS,Megakaryocyte,Neural,False,True,2.342
CALM1,FAS,Myeloid,Neural,False,True,2.335
HSP90AA1,ERBB2,Fibroblast,MSC,False,True,2.476
HSP90AA1,ERBB2,Megakaryocyte,MSC,False,True,2.438
CTHRC1,FZD5,MSC,MSC,False,True,2.4219999999999997
CTHRC1,FZD5,Fibroblast,MSC,False,True,2.424
HMMR,CALM1,Neural,Fibroblast,False,False,2.233
HMMR,CALM1,Neural,Megakaryocyte,False,False,2.261
NUCB2,ERAP1,Megakaryocyte,MSC,False,False,2.392
NUCB2,ERAP1,Megakaryocyte,Fibroblast,False,False,2.463
NAMPT,INSR,Neural,MSC,False,True,2.404
NAMPT,INSR,MSC,MSC,False,True,2.479
NAMPT,INSR,MSC,Fibroblast,False,True,2.437
COL4A1,ITGA1,Neural,MSC,False,True,2.36
COL4A1,ITGA1,MSC,MSC,False,True,2.5669999999999997
COL4A1,ITGA1,Fibroblast,MSC,False,True,2.428
COL6A1,ITGA1,MSC,Neural,False,True,2.375
COL6A1,ITGA1,MSC,MSC,False,True,2.589
COL6A1,ITGA1,MSC,Myeloid,False,True,2.334
IGF2R,IGF2R,MSC,Neural,True,True,2.352
IGF2R,IGF2R,Neural,MSC,True,True,2.352
IGF2R,IGF2R,MSC,MSC,True,True,2.5580000000000003
IGF2R,INSR,MSC,MSC,True,True,2.562
IGF2R,INSR,MSC,Fibroblast,True,True,2.52
IGF2R,INSR,MSC,Megakaryocyte,True,True,2.439
ITPK1,IDE,Megakaryocyte,MSC,False,True,2.546
ITPK1,IDE,Megakaryocyte,Fibroblast,False,True,2.617
ITPK1,IDE,Megakaryocyte,Megakaryocyte,False,True,2.443
COL4A2,CD93,MSC,MSC,False,True,2.499
COL4A2,CD93,MSC,Megakaryocyte,False,True,2.503
COL4A2,CD93,Myeloid,Megakaryocyte,False,True,2.327
KCNN4,CALM1,Neural,Fibroblast,False,False,2.262
KCNN4,CALM1,Neural,Megakaryocyte,False,False,2.29
KCNN4,CALM1,Neural,Myeloid,False,False,2.282
SEMA4D,ERBB2,Megakaryocyte,Neural,True,True,2.519
SEMA4D,ERBB2,Megakaryocyte,MSC,True,True,2.7239999999999998
SEMA4D,ERBB2,Megakaryocyte,Megakaryocyte,True,True,2.519
SGPP1,ITGA5,Neural,MSC,False,True,2.352
SGPP1,ITGA5,MSC,MSC,False,True,2.454
SGPP1,ITGA5,Fibroblast,MSC,False,True,2.352
PTDSS1,SCARB1,Neural,Neural,False,True,2.28
PTDSS1,SCARB1,Megakaryocyte,Neural,False,True,2.448
PTDSS1,SCARB1,Megakaryocyte,MSC,False,True,2.358
IDE,IGF2R,Neural,MSC,True,True,2.37
IDE,IGF2R,MSC,MSC,True,True,2.472
IDE,IGF2R,Fibroblast,MSC,True,True,2.543
CCL3,IDE,Megakaryocyte,Neural,False,True,2.445
CCL3,IDE,Megakaryocyte,MSC,False,True,2.548
CCL3,IDE,Megakaryocyte,Fibroblast,False,True,2.6189999999999998
UBA52,ERBB2,Fibroblast,Neural,False,True,2.471
UBA52,ERBB2,Neural,MSC,False,True,2.52
UBA52,ERBB2,Fibroblast,MSC,False,True,2.676
HLA-F,B2M,Neural,Megakaryocyte,False,False,2.6689999999999996
HLA-F,B2M,MSC,Megakaryocyte,False,False,2.784
HLA-F,B2M,Megakaryocyte,Megakaryocyte,False,False,2.8710000000000004
TGM2,SDC4,Neural,MSC,False,False,2.3040000000000003
TGM2,SDC4,MSC,MSC,False,False,2.4019999999999997
TGM2,SDC4,Fibroblast,MSC,False,False,2.374
TIMP3,ADAM17,MSC,Neural,False,False,2.494
TIMP3,ADAM17,MSC,MSC,False,False,2.676
TIMP3,ADAM17,MSC,Fibroblast,False,False,2.5810000000000004
ADAM17,ITGA5,Neural,MSC,False,True,2.339
ADAM17,ITGA5,MSC,MSC,False,True,2.521
ADAM17,ITGA5,Fibroblast,MSC,False,True,2.426
SEMA7A,ITGB1,Neural,MSC,False,True,2.477
SEMA7A,ITGB1,Neural,Megakaryocyte,False,True,2.611
SEMA7A,ITGB1,Megakaryocyte,Megakaryocyte,False,True,2.454
HRAS,INSR,MSC,Fibroblast,False,True,2.363
HRAS,INSR,Fibroblast,MSC,False,True,2.525
HRAS,INSR,Fibroblast,Fibroblast,False,True,2.483
VEGFA,NRP1,Neural,MSC,False,True,2.291
VEGFA,NRP1,MSC,MSC,False,True,2.445
VEGFA,NRP1,Fibroblast,MSC,False,True,2.42
VEGFB,NRP1,Neural,MSC,False,True,2.303
VEGFB,NRP1,MSC,MSC,False,True,2.406
VEGFB,NRP1,Fibroblast,MSC,False,True,2.303
COL8A1,ITGA1,MSC,Neural,False,True,2.469
COL8A1,ITGA1,MSC,MSC,False,True,2.6830000000000003
COL8A1,ITGA1,MSC,Myeloid,False,True,2.428
ARFGAP1,INSR,MSC,MSC,False,True,2.436
ARFGAP1,INSR,MSC,Fibroblast,False,True,2.394
ARFGAP1,INSR,Fibroblast,Fibroblast,False,True,2.313
PDGFC,PDGFRB,Neural,MSC,False,True,2.362
PDGFC,PDGFRB,MSC,MSC,False,True,2.465
PDGFC,PDGFRB,Megakaryocyte,MSC,False,True,2.592
SCGB3A1,FGFR4,MSC,Neural,False,True,2.347
SCGB3A1,FGFR4,Fibroblast,Neural,False,True,2.245
SCGB3A1,FGFR4,MSC,MSC,False,True,2.302
VEGFA,NRP2,Neural,MSC,False,True,2.384
VEGFA,NRP2,MSC,MSC,False,True,2.5380000000000003
VEGFA,NRP2,Fibroblast,MSC,False,True,2.513
FST,BMPR2,MSC,Neural,False,True,2.315
FST,BMPR2,MSC,MSC,False,True,2.521
FST,BMPR2,MSC,Fibroblast,False,True,2.478
LTA4H,TNFRSF14,Neural,MSC,False,True,2.369
LTA4H,TNFRSF14,Neural,Megakaryocyte,False,True,2.435
LTA4H,TNFRSF14,MSC,Megakaryocyte,False,True,2.387
LPL,CD44,MSC,Neural,False,True,2.4730000000000003
LPL,CD44,MSC,Megakaryocyte,False,True,2.399
LPL,CD44,MSC,Myeloid,False,True,2.41
HLA-G,CD4,Neural,MSC,True,True,2.451
HLA-G,CD4,MSC,MSC,True,True,2.406
HLA-G,CD4,Myeloid,MSC,True,True,2.625
TNFRSF14,CD160,MSC,Megakaryocyte,True,True,2.437
TNFRSF14,CD160,Fibroblast,Megakaryocyte,True,True,2.386
TNFRSF14,CD160,Megakaryocyte,Megakaryocyte,True,True,2.503
FZR1,PTPRF,Neural,Neural,False,True,2.372
FZR1,PTPRF,Neural,MSC,False,True,2.347
FZR1,PTPRF,Neural,Fibroblast,False,True,2.347
PIP4K2A,CD4,Neural,Neural,False,True,2.441
PIP4K2A,CD4,Neural,MSC,False,True,2.685
PIP4K2A,CD4,Megakaryocyte,MSC,False,True,2.59
LTBP3,ITGB5,Neural,MSC,False,True,2.522
LTBP3,ITGB5,MSC,MSC,False,True,2.676
LTBP3,ITGB5,Fibroblast,MSC,False,True,2.497
LTBP3,ITGB5,Megakaryocyte,MSC,False,True,2.456
GNAI2,S1PR4,Neural,Megakaryocyte,False,True,2.501
GNAI2,S1PR4,MSC,Megakaryocyte,False,True,2.674
GNAI2,S1PR4,Fibroblast,Megakaryocyte,False,True,2.501
GNAI2,S1PR4,Myeloid,Megakaryocyte,False,True,2.7489999999999997
FGF7,NRP1,MSC,Neural,False,True,2.338
FGF7,NRP1,Neural,MSC,False,True,2.2840000000000003
FGF7,NRP1,MSC,MSC,False,True,2.5180000000000002
FGF7,NRP1,MSC,Megakaryocyte,False,True,2.426
FGF7,FGFR1,MSC,Neural,False,True,2.314
FGF7,FGFR1,MSC,MSC,False,True,2.546
FGF7,FGFR1,Megakaryocyte,MSC,False,True,2.289
FGF7,FGFR1,MSC,Fibroblast,False,True,2.4459999999999997
LGALS3BP,VANGL1,MSC,Neural,False,False,2.523
LGALS3BP,VANGL1,MSC,MSC,False,False,2.478
LGALS3BP,VANGL1,MSC,Fibroblast,False,False,2.478
LGALS3BP,VANGL1,MSC,Megakaryocyte,False,False,2.7260000000000004
CCL28,CCR10,Megakaryocyte,Neural,False,True,2.367
CCL28,CCR10,Fibroblast,MSC,False,True,2.302
CCL28,CCR10,Megakaryocyte,MSC,False,True,2.47
CCL28,CCR10,Megakaryocyte,Megakaryocyte,False,True,2.367
FN1,PLAUR,MSC,Neural,False,True,2.3369999999999997
FN1,PLAUR,MSC,MSC,False,True,2.562
FN1,PLAUR,MSC,Megakaryocyte,False,True,2.3369999999999997
FN1,PLAUR,Fibroblast,MSC,False,True,2.3680000000000003
FBN1,ITGA5,MSC,Neural,False,True,2.312
FBN1,ITGA5,Neural,MSC,False,True,2.274
FBN1,ITGA5,MSC,MSC,False,True,2.509
FBN1,ITGA5,Myeloid,MSC,False,True,2.274
MFGE8,PDGFRB,Neural,MSC,False,True,2.3209999999999997
MFGE8,PDGFRB,MSC,MSC,False,True,2.444
MFGE8,PDGFRB,Fibroblast,MSC,False,True,2.467
MFGE8,PDGFRB,Megakaryocyte,MSC,False,True,2.386
ADAM15,ITGA5,Neural,MSC,False,True,2.315
ADAM15,ITGA5,MSC,MSC,False,True,2.343
ADAM15,ITGA5,Megakaryocyte,MSC,False,True,2.315
ADAM15,ITGA5,Myeloid,MSC,False,True,2.506
ITGB3BP,ITGB5,Neural,MSC,False,True,2.531
ITGB3BP,ITGB5,MSC,MSC,False,True,2.589
ITGB3BP,ITGB5,Fibroblast,MSC,False,True,2.553
ITGB3BP,ITGB5,Megakaryocyte,MSC,False,True,2.654
CALR,HLA-F,MSC,Neural,False,False,2.4419999999999997
CALR,HLA-F,MSC,MSC,False,False,2.5580000000000003
CALR,HLA-F,MSC,Megakaryocyte,False,False,2.645
CALR,HLA-F,Megakaryocyte,Megakaryocyte,False,False,2.46
PIP4K2A,NPTN,Neural,Neural,False,False,2.421
PIP4K2A,NPTN,Neural,MSC,False,False,2.5660000000000003
PIP4K2A,NPTN,Neural,Megakaryocyte,False,False,2.595
PIP4K2A,NPTN,Neural,Myeloid,False,False,2.661
ICAM4,ITGAV,Neural,MSC,False,True,2.718
ICAM4,ITGAV,MSC,MSC,False,True,2.655
ICAM4,ITGAV,Fibroblast,MSC,False,True,2.695
ICAM4,ITGAV,Megakaryocyte,MSC,False,True,2.822
B2M,TFRC,Neural,Neural,False,True,2.801
B2M,TFRC,MSC,Neural,False,True,2.772
B2M,TFRC,Megakaryocyte,Neural,False,True,2.998
B2M,TFRC,Megakaryocyte,Fibroblast,False,True,2.84
CALR,SCARF1,MSC,Neural,False,True,2.454
CALR,SCARF1,MSC,Fibroblast,False,True,2.627
CALR,SCARF1,Fibroblast,Fibroblast,False,True,2.552
CALR,SCARF1,Megakaryocyte,Fibroblast,False,True,2.4419999999999997
COL6A3,ITGB1,MSC,Neural,False,True,2.524
COL6A3,ITGB1,MSC,MSC,False,True,2.755
COL6A3,ITGB1,MSC,Fibroblast,False,True,2.645
COL6A3,ITGB1,MSC,Megakaryocyte,False,True,2.889
CALR,LRP1,MSC,Neural,False,True,2.3680000000000003
CALR,LRP1,MSC,MSC,False,True,2.697
CALR,LRP1,Fibroblast,MSC,False,True,2.622
CALR,LRP1,Megakaryocyte,MSC,False,True,2.512
CALR,ITGAV,Neural,MSC,False,True,2.57
CALR,ITGAV,MSC,MSC,False,True,2.877
CALR,ITGAV,Fibroblast,MSC,False,True,2.802
CALR,ITGAV,Megakaryocyte,MSC,False,True,2.6919999999999997
PLAT,LRP1,Neural,MSC,False,True,2.456
PLAT,LRP1,MSC,MSC,False,True,2.574
PLAT,LRP1,Fibroblast,MSC,False,True,2.693
PLAT,LRP1,Megakaryocyte,MSC,False,True,2.58
BTLA,CD79A,MSC,Neural,True,True,2.331
BTLA,CD79A,MSC,Fibroblast,True,True,2.46
BTLA,CD79A,Fibroblast,Fibroblast,True,True,2.3569999999999998
BTLA,CD79A,Megakaryocyte,Fibroblast,True,True,2.3569999999999998
APP,CAV1,Neural,Megakaryocyte,False,False,2.301
APP,CAV1,MSC,Megakaryocyte,False,False,2.437
APP,CAV1,Fibroblast,Megakaryocyte,False,False,2.395
APP,CAV1,Megakaryocyte,Megakaryocyte,False,False,2.4290000000000003
HRAS,CAV1,Neural,Megakaryocyte,False,False,2.36
HRAS,CAV1,MSC,Megakaryocyte,False,False,2.415
HRAS,CAV1,Fibroblast,Megakaryocyte,False,False,2.535
HRAS,CAV1,Myeloid,Megakaryocyte,False,False,2.36
IL16,CD4,Neural,MSC,False,True,2.457
IL16,CD4,MSC,MSC,False,True,2.412
IL16,CD4,Megakaryocyte,MSC,False,True,2.412
IL16,CD4,Myeloid,MSC,False,True,2.412
LAMB1,ITGA1,MSC,MSC,False,True,2.6
LAMB1,ITGA1,MSC,Myeloid,False,True,2.345
LAMB1,ITGA1,Fibroblast,MSC,False,True,2.543
LAMB1,ITGA1,Megakaryocyte,MSC,False,True,2.467
HSP90B1,ERBB2,MSC,Neural,False,True,2.315
HSP90B1,ERBB2,MSC,MSC,False,True,2.52
HSP90B1,ERBB2,Fibroblast,MSC,False,True,2.3930000000000002
HSP90B1,ERBB2,Megakaryocyte,MSC,False,True,2.359
GNAI2,ADRA2A,MSC,Neural,False,True,2.289
GNAI2,ADRA2A,MSC,Megakaryocyte,False,True,2.456
GNAI2,ADRA2A,Megakaryocyte,Megakaryocyte,False,True,2.3280000000000003
GNAI2,ADRA2A,Myeloid,Megakaryocyte,False,True,2.531
PLAT,ITGB2,Neural,Myeloid,False,True,2.4090000000000003
PLAT,ITGB2,MSC,MSC,False,True,2.415
PLAT,ITGB2,MSC,Myeloid,False,True,2.526
PLAT,ITGB2,Megakaryocyte,Myeloid,False,True,2.532
PDAP1,PDGFRB,Neural,MSC,False,True,2.425
PDAP1,PDGFRB,MSC,MSC,False,True,2.354
PDAP1,PDGFRB,Fibroblast,MSC,False,True,2.351
PDAP1,PDGFRB,Megakaryocyte,MSC,False,True,2.499
PSAP,LRP1,Neural,MSC,False,True,2.48
PSAP,LRP1,MSC,MSC,False,True,2.498
PSAP,LRP1,Fibroblast,MSC,False,True,2.526
PSAP,LRP1,Megakaryocyte,MSC,False,True,2.595
SERPINE2,LRP1,Neural,MSC,False,True,2.386
SERPINE2,LRP1,MSC,MSC,False,True,2.5639999999999996
SERPINE2,LRP1,Fibroblast,MSC,False,True,2.4130000000000003
SERPINE2,LRP1,Megakaryocyte,MSC,False,True,2.639
GZMB,IGF2R,MSC,MSC,False,True,2.3280000000000003
GZMB,IGF2R,Fibroblast,MSC,False,True,2.3280000000000003
GZMB,IGF2R,Megakaryocyte,Neural,False,True,2.354
GZMB,IGF2R,Megakaryocyte,MSC,False,True,2.56
FGF7,FGFR4,MSC,Neural,False,True,2.437
FGF7,FGFR4,MSC,MSC,False,True,2.392
FGF7,FGFR4,MSC,Fibroblast,False,True,2.392
FGF7,FGFR4,MSC,Megakaryocyte,False,True,2.392
PSEN1,NOTCH2,Neural,MSC,False,True,2.414
PSEN1,NOTCH2,MSC,MSC,False,True,2.4819999999999998
PSEN1,NOTCH2,Fibroblast,MSC,False,True,2.379
PSEN1,NOTCH2,Megakaryocyte,MSC,False,True,2.379
A2M,LRP1,Neural,MSC,False,True,2.435
A2M,LRP1,MSC,Neural,False,True,2.346
A2M,LRP1,MSC,MSC,False,True,2.676
A2M,LRP1,Fibroblast,MSC,False,True,2.73
GABPB1,TFRC,Neural,Neural,False,True,2.467
GABPB1,TFRC,MSC,Neural,False,True,2.77
GABPB1,TFRC,Megakaryocyte,Neural,False,True,2.593
GABPB1,TFRC,MSC,Fibroblast,False,True,2.612
ICAM4,ITGB2,Neural,MSC,False,True,2.379
ICAM4,ITGB2,Megakaryocyte,MSC,False,True,2.483
ICAM4,ITGB2,Neural,Myeloid,False,True,2.491
ICAM4,ITGB2,Megakaryocyte,Myeloid,False,True,2.594
GRN,SORT1,MSC,Neural,False,True,2.35
GRN,SORT1,MSC,MSC,False,True,2.4530000000000003
GRN,SORT1,Myeloid,MSC,False,True,2.6
GRN,SORT1,Myeloid,Megakaryocyte,False,True,2.665
CCL2,ACKR1,MSC,Neural,False,True,2.592
CCL2,ACKR1,MSC,MSC,False,True,2.645
CCL2,ACKR1,MSC,Fibroblast,False,True,2.8
CCL2,ACKR1,MSC,Myeloid,False,True,2.597
ICAM4,ITGB1,Neural,MSC,False,True,2.417
ICAM4,ITGB1,Neural,Megakaryocyte,False,True,2.551
ICAM4,ITGB1,MSC,Megakaryocyte,False,True,2.488
ICAM4,ITGB1,Megakaryocyte,Megakaryocyte,False,True,2.655
COL5A1,ITGA1,MSC,Neural,False,True,2.492
COL5A1,ITGA1,MSC,MSC,False,True,2.705
COL5A1,ITGA1,MSC,Megakaryocyte,False,True,2.451
COL5A1,ITGA1,MSC,Myeloid,False,True,2.451
C1QB,LRP1,Neural,MSC,False,True,2.467
C1QB,LRP1,MSC,MSC,False,True,2.4859999999999998
C1QB,LRP1,Fibroblast,MSC,False,True,2.4219999999999997
C1QB,LRP1,Megakaryocyte,MSC,False,True,2.59
THBS2,CD47,MSC,Neural,False,True,2.545
THBS2,CD47,MSC,MSC,False,True,2.759
THBS2,CD47,MSC,Fibroblast,False,True,2.6180000000000003
THBS2,CD47,MSC,Megakaryocyte,False,True,2.806
COL18A1,ITGA5,Fibroblast,Neural,False,True,2.612
COL18A1,ITGA5,Fibroblast,MSC,False,True,2.8089999999999997
COL18A1,ITGA5,Fibroblast,Fibroblast,False,True,2.612
COL18A1,ITGA5,Fibroblast,Megakaryocyte,False,True,2.612
LRPAP1,LRP1,Neural,MSC,False,True,2.457
LRPAP1,LRP1,MSC,MSC,False,True,2.498
LRPAP1,LRP1,Fibroblast,MSC,False,True,2.475
LRPAP1,LRP1,Megakaryocyte,MSC,False,True,2.502
VEGFA,ITGAV,Neural,MSC,False,True,2.588
VEGFA,ITGAV,MSC,MSC,False,True,2.742
VEGFA,ITGAV,Fibroblast,MSC,False,True,2.717
VEGFA,ITGAV,Megakaryocyte,MSC,False,True,2.588
VEGFA,ITGAV,Myeloid,MSC,False,True,2.588
JAG1,NOTCH3,Neural,MSC,False,True,2.7319999999999998
JAG1,NOTCH3,MSC,MSC,False,True,2.7319999999999998
JAG1,NOTCH3,Fibroblast,MSC,False,True,2.7319999999999998
JAG1,NOTCH3,Megakaryocyte,MSC,False,True,2.7319999999999998
JAG1,NOTCH3,Myeloid,MSC,False,True,2.7319999999999998
VCAM1,ITGB2,MSC,Neural,False,True,2.5580000000000003
VCAM1,ITGB2,MSC,MSC,False,True,2.7430000000000003
VCAM1,ITGB2,MSC,Fibroblast,False,True,2.5580000000000003
VCAM1,ITGB2,MSC,Megakaryocyte,False,True,2.5580000000000003
VCAM1,ITGB2,MSC,Myeloid,False,True,2.8539999999999996
VEGFA,ITGB1,MSC,MSC,False,True,2.441
VEGFA,ITGB1,Fibroblast,MSC,False,True,2.416
VEGFA,ITGB1,Neural,Megakaryocyte,False,True,2.421
VEGFA,ITGB1,MSC,Megakaryocyte,False,True,2.575
VEGFA,ITGB1,Fibroblast,Megakaryocyte,False,True,2.55
ADAM17,ITGB1,MSC,MSC,False,True,2.491
ADAM17,ITGB1,Fibroblast,MSC,False,True,2.396
ADAM17,ITGB1,Neural,Megakaryocyte,False,True,2.443
ADAM17,ITGB1,MSC,Megakaryocyte,False,True,2.6260000000000003
ADAM17,ITGB1,Fibroblast,Megakaryocyte,False,True,2.53
VCAM1,ITGA4,MSC,Neural,False,True,2.6319999999999997
VCAM1,ITGA4,MSC,MSC,False,True,2.6319999999999997
VCAM1,ITGA4,MSC,Fibroblast,False,True,2.6319999999999997
VCAM1,ITGA4,MSC,Megakaryocyte,False,True,2.7489999999999997
VCAM1,ITGA4,MSC,Myeloid,False,True,2.6319999999999997
PIGK,AMFR,Neural,Neural,False,False,2.342
PIGK,AMFR,MSC,Neural,False,False,2.342
PIGK,AMFR,Fibroblast,Neural,False,False,2.342
PIGK,AMFR,Megakaryocyte,Neural,False,False,2.342
PIGK,AMFR,Myeloid,Neural,False,False,2.342
THBS2,ITGA6,MSC,Neural,False,True,2.612
THBS2,ITGA6,MSC,MSC,False,True,2.612
THBS2,ITGA6,MSC,Fibroblast,False,True,2.612
THBS2,ITGA6,MSC,Megakaryocyte,False,True,2.612
THBS2,ITGA6,MSC,Myeloid,False,True,2.612
SDC1,HSPG2,Neural,MSC,False,False,2.4819999999999998
SDC1,HSPG2,MSC,MSC,False,False,2.4819999999999998
SDC1,HSPG2,Fibroblast,MSC,False,False,2.4819999999999998
SDC1,HSPG2,Megakaryocyte,MSC,False,False,2.4819999999999998
SDC1,HSPG2,Myeloid,MSC,False,False,2.4819999999999998
COL6A2,ITGB1,MSC,Neural,False,True,2.654
COL6A2,ITGB1,MSC,MSC,False,True,2.885
COL6A2,ITGB1,MSC,Fibroblast,False,True,2.775
COL6A2,ITGB1,MSC,Megakaryocyte,False,True,3.0189999999999997
COL6A2,ITGB1,MSC,Myeloid,False,True,2.625
THBS2,ITGA4,MSC,Neural,False,True,2.563
THBS2,ITGA4,MSC,MSC,False,True,2.563
THBS2,ITGA4,MSC,Fibroblast,False,True,2.563
THBS2,ITGA4,MSC,Megakaryocyte,False,True,2.68
THBS2,ITGA4,MSC,Myeloid,False,True,2.563
VEGFC,NRP2,Neural,MSC,False,True,2.399
VEGFC,NRP2,MSC,MSC,False,True,2.399
VEGFC,NRP2,Fibroblast,MSC,False,True,2.399
VEGFC,NRP2,Megakaryocyte,MSC,False,True,2.399
VEGFC,NRP2,Myeloid,MSC,False,True,2.399
APOD,LEPR,Neural,MSC,False,True,2.682
APOD,LEPR,MSC,MSC,False,True,2.682
APOD,LEPR,Fibroblast,MSC,False,True,2.682
APOD,LEPR,Megakaryocyte,MSC,False,True,2.682
APOD,LEPR,Myeloid,MSC,False,True,2.682
SDC1,TNC,Neural,MSC,False,False,2.699
SDC1,TNC,MSC,MSC,False,False,2.699
SDC1,TNC,Fibroblast,MSC,False,False,2.699
SDC1,TNC,Megakaryocyte,MSC,False,False,2.699
SDC1,TNC,Myeloid,MSC,False,False,2.699
NT5E,TNC,Neural,MSC,False,False,2.694
NT5E,TNC,MSC,MSC,False,False,2.694
NT5E,TNC,Fibroblast,MSC,False,False,2.694
NT5E,TNC,Megakaryocyte,MSC,False,False,2.694
NT5E,TNC,Myeloid,MSC,False,False,2.694
TNC,ITGB1,MSC,Neural,False,True,2.61
TNC,ITGB1,MSC,MSC,False,True,2.842
TNC,ITGB1,MSC,Fibroblast,False,True,2.7310000000000003
TNC,ITGB1,MSC,Megakaryocyte,False,True,2.9760000000000004
TNC,ITGB1,MSC,Myeloid,False,True,2.582
CXCL12,ITGB1,MSC,Neural,False,True,2.5610000000000004
CXCL12,ITGB1,MSC,MSC,False,True,2.792
CXCL12,ITGB1,MSC,Fibroblast,False,True,2.682
CXCL12,ITGB1,MSC,Megakaryocyte,False,True,2.926
CXCL12,ITGB1,MSC,Myeloid,False,True,2.532
SDC4,CXCL12,Neural,MSC,False,False,2.637
SDC4,CXCL12,MSC,MSC,False,False,2.798
SDC4,CXCL12,Fibroblast,MSC,False,False,2.637
SDC4,CXCL12,Megakaryocyte,MSC,False,False,2.637
SDC4,CXCL12,Myeloid,MSC,False,False,2.637
GPC1,COL18A1,Neural,Fibroblast,False,False,2.6430000000000002
GPC1,COL18A1,MSC,Fibroblast,False,False,2.6430000000000002
GPC1,COL18A1,Fibroblast,Fibroblast,False,False,2.6430000000000002
GPC1,COL18A1,Megakaryocyte,Fibroblast,False,False,2.6430000000000002
GPC1,COL18A1,Myeloid,Fibroblast,False,False,2.6430000000000002
CXCL12,CD4,MSC,Neural,False,True,2.648
CXCL12,CD4,MSC,MSC,False,True,2.891
CXCL12,CD4,MSC,Fibroblast,False,True,2.648
CXCL12,CD4,MSC,Megakaryocyte,False,True,2.648
CXCL12,CD4,MSC,Myeloid,False,True,2.648
NID1,ITGAV,Neural,MSC,False,True,2.562
NID1,ITGAV,MSC,MSC,False,True,2.74
NID1,ITGAV,Fibroblast,MSC,False,True,2.742
NID1,ITGAV,Megakaryocyte,MSC,False,True,2.562
NID1,ITGAV,Myeloid,MSC,False,True,2.562
SDC1,MDK,Neural,MSC,False,False,2.667
SDC1,MDK,MSC,MSC,False,False,2.667
SDC1,MDK,Fibroblast,MSC,False,False,2.667
SDC1,MDK,Megakaryocyte,MSC,False,False,2.667
SDC1,MDK,Myeloid,MSC,False,False,2.667
TGM2,ITGB1,MSC,MSC,False,True,2.397
